0.000000, 0.830223, 0.292710, -1.029031, 0.216820, 0.308464, 0.716712, -0.368084, 0.360963, 0.911686, 0.280968, 0.058837, 0.361058, 0.067431, 0.025833, 0.036035, 0.193813, 0.092028, 0.267484
20.000000, 0.847707, 0.366576, -0.855907, -0.069727, 0.484363, 1.075544, -0.652198, 0.397734, 0.885687, 0.282223, 0.055929, 0.352584, 0.090252, 0.067445, 0.106936, 0.274343, 0.072585, 0.246475
40.000000, 0.807280, 0.465698, -0.635822, -0.372845, 0.655831, 1.372450, -0.413572, 0.379629, 0.676183, 0.251895, 0.047573, 0.292575, 0.158614, 0.111749, 0.219900, 0.400303, 0.030320, 0.128573
60.000000, 0.728668, 0.594811, -0.368262, -0.461550, 0.815221, 1.574124, 0.129938, 0.342308, 0.415242, 0.190562, 0.045981, 0.244007, 0.292484, 0.126030, 0.299291, 0.297462, 0.038423, 0.064690
80.000000, 0.657127, 0.756598, -0.061293, -0.299610, 0.962552, 1.687626, 0.440149, 0.297723, 0.200371, 0.124801, 0.051521, 0.219672, 0.361575, 0.122984, 0.315718, 0.108542, 0.049418, 0.069345
100.000000, 0.619826, 0.942622, 0.260894, -0.106074, 1.085556, 1.730039, 0.252819, 0.221610, 0.014082, 0.080675, 0.062139, 0.206227, 0.311763, 0.123666, 0.299092, 0.083292, 0.048978, 0.082596
120.000000, 0.600291, 1.117067, 0.540381, -0.055685, 1.153482, 1.693245, -0.029086, 0.118016, -0.194895, 0.059931, 0.076650, 0.218432, 0.281415, 0.124377, 0.270351, 0.036751, 0.067230, 0.146929
140.000000, 0.608531, 1.249805, 0.739491, -0.097943, 1.188579, 1.618775, -0.105080, -0.020509, -0.371154, 0.053604, 0.072608, 0.193101, 0.280052, 0.139841, 0.256229, 0.117331, 0.054585, 0.165924
160.000000, 0.628919, 1.331909, 0.853363, -0.127501, 1.169596, 1.524711, -0.073294, -0.130245, -0.431029, 0.048066, 0.084817, 0.217623, 0.305728, 0.152598, 0.283185, 0.154653, 0.061902, 0.157761
180.000000, 0.646954, 1.390552, 0.936489, -0.145781, 1.131547, 1.459950, -0.077272, -0.210839, -0.470712, 0.042326, 0.092034, 0.223588, 0.346061, 0.160961, 0.301351, 0.052674, 0.075976, 0.141913
200.000000, 0.668290, 1.430332, 0.989899, -0.188813, 1.088476, 1.418502, -0.158635, -0.266922, -0.507482, 0.040555, 0.102747, 0.231922, 0.284638, 0.156410, 0.309503, 0.069527, 0.101456, 0.146796
220.000000, 0.679025, 1.447651, 1.013898, -0.230239, 1.064798, 1.396881, -0.179631, -0.280511, -0.516036, 0.040583, 0.106656, 0.235439, 0.201154, 0.161370, 0.315599, 0.118741, 0.104460, 0.153603
240.000000, 0.683465, 1.459649, 1.031441, -0.257002, 1.038763, 1.368483, -0.099336, -0.272399, -0.541612, 0.041396, 0.114400, 0.245959, 0.168366, 0.179816, 0.332425, 0.041578, 0.099840, 0.162671
260.000000, 0.684358, 1.458700, 1.030437, -0.256645, 1.036019, 1.367097, -0.116567, -0.267316, -0.548641, 0.041793, 0.115238, 0.246057, 0.168598, 0.185446, 0.336054, 0.038078, 0.102322, 0.155137
280.000000, 0.684720, 1.459225, 1.031726, -0.264245, 1.039038, 1.364564, -0.128188, -0.252978, -0.546564, 0.041958, 0.114772, 0.245934, 0.164156, 0.179260, 0.342772, 0.038735, 0.111829, 0.157271
300.000000, 0.683965, 1.461210, 1.033438, -0.275416, 1.050154, 1.367136, -0.132056, -0.235785, -0.521923, 0.041617, 0.113056, 0.245817, 0.159513, 0.157896, 0.335950, 0.039493, 0.128108, 0.188508
320.000000, 0.681915, 1.464349, 1.034760, -0.288167, 1.066974, 1.382564, -0.136294, -0.226869, -0.486200, 0.040741, 0.110487, 0.245762, 0.156959, 0.129798, 0.297535, 0.040633, 0.138645, 0.253201
340.000000, 0.659593, 1.547505, 1.143429, -0.342976, 1.065507, 1.363861, -0.210546, -0.345692, -0.583258, 0.043552, 0.077548, 0.134972, 0.148244, 0.092951, 0.203828, 0.164178, 0.104128, 0.253106
360.000000, 0.606170, 1.647934, 1.278126, -0.432311, 1.008810, 1.288230, -0.186419, -0.448528, -0.746680, 0.044737, 0.051180, 0.061137, 0.220119, 0.058024, 0.115053, 0.277299, 0.078886, 0.155785
380.000000, 0.534391, 1.769968, 1.438021, -0.415909, 0.848409, 1.039349, 0.335184, -0.528550, -1.096141, 0.058262, 0.049382, 0.032675, 0.318903, 0.038556, 0.035201, 0.111769, 0.055113, 0.103124
400.000000, 0.490644, 1.899747, 1.587367, 0.027248, 0.590830, 0.513813, 1.408468, -0.594153, -1.527174, 0.083278, 0.045017, 0.030601, 0.250999, 0.038431, 0.018843, 0.169462, 0.050141, 0.146379
420.000000, 0.514909, 1.968743, 1.625177, 0.646271, 0.383757, 0.055666, 1.726040, -0.708719, -1.744254, 0.091855, 0.042254, 0.032592, 0.081387, 0.022425, 0.051938, 0.364447, 0.066204, 0.121014
