3423739360,	-91.1007, 228.6208, -76.6846,  -6.2464,  -0.5123, -15.8946,		-39.8582, 200.4936,  21.6497,   0.0535,  -1.9232,  -0.1447,  -1.5598,  -0.2843,  -1.5332,		-53.2262, 196.9905,  81.5203,	-53.2262, 196.9905,  81.5203,	-86.2590, 182.0018,  47.2283,	-114.1544, 177.2895,  28.1980,	-136.6043, 182.2954,  23.8772,	-41.6285, 214.1010,  69.9184,	-66.6115, 210.7923,   0.7997,	-77.2307, 225.5089, -38.1415,	-84.8543, 229.1331, -60.7900,	-91.1007, 228.6208, -76.6846,	-30.3316, 212.5133,  65.2841,	-45.1212, 206.8001,  -2.6585,	-37.4656, 212.4728, -49.9078,	-36.1236, 208.0497, -77.9660,	-37.1675, 200.7736, -95.2607,	-19.2036, 208.1913,  62.3828,	-23.4522, 200.4338,   0.3704,	-15.8585, 205.2460, -43.3954,	-15.5290, 199.5861, -70.5110,	-17.9470, 190.9907, -86.9233,	 -9.6859, 197.6177,  62.7965,	 -5.1539, 190.5293,   5.4250,	  7.1294, 192.8236, -27.6527,	 10.2583, 188.7739, -46.5301,	  9.9043, 181.3824, -62.0976,	  0.0000,  20.2500,	 49.9176,  20.2500,	 34.0956,  20.2500,	 23.4036,  20.2500,	 73.5696,  19.3428,	 42.9624,  19.3428,	 24.1704,  19.3428,	 17.0856,  19.3428,	 69.7680,  18.9972,	 48.2004,  18.9972,	 28.4364,  18.9972,	 18.7920,  18.9972,	 62.6400,  18.0770,	 44.6796,  18.0770,	 27.7020,  18.0770,	 18.6840,  18.0770,	 57.9852,  16.0574,	 35.3592,  16.0574,	 19.5588,  16.0574,	 17.2368,  16.0574,	  1.0000,	1
3423748048,	-92.4595, 230.6065, -76.0293,  -6.3009,  -0.6794, -15.8668,		-41.0891, 202.3321,  22.0462,   0.0604,  -1.9566,  -0.1479,  -1.5541,  -0.2857,  -1.5139,		-54.2722, 198.4472,  81.9343,	-54.2722, 198.4472,  81.9343,	-87.2264, 183.5733,  47.5169,	-115.0869, 178.9079,  28.4241,	-137.5409, 183.9121,  24.1225,	-42.6886, 215.6196,  70.4099,	-67.8946, 212.8044,   1.3503,	-78.4886, 227.7268, -37.5194,	-86.1586, 231.2859, -60.1625,	-92.4595, 230.6065, -76.0293,	-31.4085, 214.0481,  65.7293,	-46.4206, 208.8074,  -2.2026,	-38.8810, 214.7483, -49.4375,	-37.7136, 210.2640, -77.4939,	-38.9302, 202.8339, -94.7117,	-20.2955, 209.7311,  62.7640,	-24.7506, 202.3929,   0.7150,	-17.3150, 207.4526, -43.0500,	-17.2504, 201.6618, -70.1399,	-19.9289, 192.8445, -86.3933,	-10.7905, 199.1427,  63.0770,	 -6.4495, 192.4311,   5.6454,	  5.6818, 195.0703, -27.4626,	  8.6130, 191.0804, -46.3845,	  7.9955, 183.6481, -61.9243,	  0.0000,  20.2500,	 49.9176,  20.2500,	 34.0956,  20.2500,	 23.4036,  20.2500,	 73.5696,  19.3428,	 42.9624,  19.3428,	 24.1704,  19.3428,	 17.0856,  19.3428,	 69.7680,  18.9972,	 48.2004,  18.9972,	 28.4364,  18.9972,	 18.7920,  18.9972,	 62.6400,  18.0770,	 44.6796,  18.0770,	 27.7020,  18.0770,	 18.6840,  18.0770,	 57.9852,  16.0574,	 35.3592,  16.0574,	 19.5588,  16.0574,	 17.2368,  16.0574,	  1.0000,	1
3423756712,	-93.8962, 232.6586, -75.7094,  -6.3366,  -0.8628, -15.8436,		-42.4464, 204.4674,  22.2150,   0.0650,  -1.9782,  -0.1497,  -1.5500,  -0.2853,  -1.4998,		-55.5234, 200.3005,  82.1074,	-55.5234, 200.3005,  82.1074,	-88.4104, 185.4716,  47.6064,	-116.2509, 180.8182,  28.4816,	-138.7140, 185.8121,  24.2154,	-43.9671, 217.5309,  70.6422,	-69.2923, 215.0236,   1.6144,	-79.8587, 230.0641, -37.2173,	-87.5595, 233.5214, -59.8658,	-93.8962, 232.6586, -75.7094,	-32.6946, 215.9858,  65.9347,	-47.8229, 211.0522,  -1.9944,	-40.3255, 217.2228, -49.2066,	-39.2618, 212.6781, -77.2573,	-40.5913, 205.1058, -94.4047,	-21.5849, 211.6873,  62.9301,	-26.1452, 204.6336,   0.8558,	-18.8613, 209.6926, -42.9348,	-19.0675, 203.5683, -69.9505,	-22.0102, 194.3915, -85.9574,	-12.0749, 201.1016,  63.1777,	 -7.8313, 194.6571,   5.7083,	  4.2005, 197.5735, -27.4128,	  6.9678, 193.5920, -46.3610,	  6.1188, 186.0682, -61.8458,	  0.0000,  20.2500,	 49.9176,  20.2500,	 34.0956,  20.2500,	 23.4036,  20.2500,	 73.5696,  19.3428,	 42.9624,  19.3428,	 24.1704,  19.3428,	 17.0856,  19.3428,	 69.7680,  18.9972,	 48.2004,  18.9972,	 28.4364,  18.9972,	 18.7920,  18.9972,	 62.6400,  18.0770,	 44.6796,  18.0770,	 27.7020,  18.0770,	 18.6840,  18.0770,	 57.9852,  16.0574,	 35.3592,  16.0574,	 19.5588,  16.0574,	 17.2368,  16.0574,	  1.0000,	1
3423765810,	-95.1414, 234.9252, -74.9730,  -6.3968,  -0.8817, -15.8184,		-43.4655, 206.0560,  22.5277,   0.0747,  -2.0214,  -0.1534,  -1.5415,  -0.2862,  -1.4715,		-56.3253, 201.3272,  82.4253,	-56.3253, 201.3272,  82.4253,	-89.1655, 186.6985,  47.7947,	-117.0054, 182.1538,  28.6427,	-139.4799, 187.1732,  24.4674,	-44.7991, 218.6583,  71.0824,	-70.3794, 216.8260,   2.1276,	-80.9799, 232.2530, -36.5429,	-88.7446, 235.8069, -59.1546,	-95.1414, 234.9252, -74.9730,	-33.5450, 217.1507,  66.3190,	-48.9263, 212.8749,  -1.5979,	-41.5425, 219.5095, -48.7650,	-40.6833, 214.9316, -76.8174,	-42.2226, 207.1752, -93.8646,	-22.4495, 212.8735,  63.2327,	-27.2427, 206.4149,   1.1112,	-20.1718, 211.7477, -42.6818,	-20.6424, 205.5643, -69.6808,	-23.8176, 196.2442, -85.5599,	-12.9461, 202.2796,  63.3445,	 -8.9181, 196.3803,   5.8009,	  2.9545, 199.7259, -27.3370,	  5.5116, 195.8369, -46.3339,	  4.3842, 188.2893, -61.7893,	  0.0000,  20.2500,	 49.9176,  20.2500,	 34.0956,  20.2500,	 23.4036,  20.2500,	 73.5696,  19.3428,	 42.9624,  19.3428,	 24.1704,  19.3428,	 17.0856,  19.3428,	 69.7680,  18.9972,	 48.2004,  18.9972,	 28.4364,  18.9972,	 18.7920,  18.9972,	 62.6400,  18.0770,	 44.6796,  18.0770,	 27.7020,  18.0770,	 18.6840,  18.0770,	 57.9852,  16.0574,	 35.3592,  16.0574,	 19.5588,  16.0574,	 17.2368,  16.0574,	  1.0000,	1
3423774049,	-96.2229, 236.6649, -74.3019,  -6.4412,  -0.9769, -15.7948,		-44.3711, 207.5462,  22.9185,   0.0810,  -2.0469,  -0.1561,  -1.5358,  -0.2853,  -1.4520,		-57.0770, 202.4194,  82.8163,	-57.0770, 202.4194,  82.8163,	-89.8201, 187.8430,  48.0716,	-117.6324, 183.3063,  28.8778,	-140.1214, 188.2841,  24.7312,	-45.5971, 219.8351,  71.5563,	-71.3469, 218.4185,   2.6548,	-81.9679, 234.0882, -35.9124,	-89.7818, 237.6418, -58.5072,	-96.2229, 236.6649, -74.3019,	-34.3533, 218.3700,  66.7554,	-49.8990, 214.5140,  -1.1492,	-42.6088, 221.4527, -48.2871,	-41.8941, 216.8212, -76.3347,	-43.5758, 208.9088, -93.2966,	-23.2611, 214.1245,  63.6142,	-28.2021, 208.0597,   1.4646,	-21.3069, 213.5551, -42.3363,	-21.9860, 207.2661, -69.3065,	-25.3394, 197.7865, -85.0539,	-13.7465, 203.5402,  63.6344,	 -9.8554, 198.0146,   6.0444,	  1.8867, 201.6824, -27.1060,	  4.2748, 197.8390, -46.1342,	  2.9255, 190.2381, -61.5456,	  0.0000,  20.2500,	 49.9176,  20.2500,	 34.0956,  20.2500,	 23.4036,  20.2500,	 73.5696,  19.3428,	 42.9624,  19.3428,	 24.1704,  19.3428,	 17.0856,  19.3428,	 69.7680,  18.9972,	 48.2004,  18.9972,	 28.4364,  18.9972,	 18.7920,  18.9972,	 62.6400,  18.0770,	 44.6796,  18.0770,	 27.7020,  18.0770,	 18.6840,  18.0770,	 57.9852,  16.0574,	 35.3592,  16.0574,	 19.5588,  16.0574,	 17.2368,  16.0574,	  1.0000,	1
3423782725,	-97.3674, 238.6573, -73.6704,  -6.4976,  -1.0183, -15.7690,		-45.2771, 209.0259,  23.1647,   0.0890,  -2.0776,  -0.1593,  -1.5287,  -0.2848,  -1.4277,		-57.7920, 203.4067,  83.0586,	-57.7920, 203.4067,  83.0586,	-90.3958, 188.8995,  48.1544,	-118.1527, 184.3634,  28.8804,	-140.6553, 189.2575,  24.7076,	-46.3586, 220.9206,  71.9039,	-72.3233, 220.0437,   3.0741,	-82.9909, 236.0540, -35.3400,	-90.8698, 239.6756, -57.9014,	-97.3674, 238.6573, -73.6704,	-35.1290, 219.5018,  67.0562,	-50.8848, 216.1844,  -0.8284,	-43.7768, 223.4571, -47.9438,	-43.2643, 218.7923, -75.9903,	-45.1243, 210.7405, -92.8677,	-24.0439, 215.2892,  63.8461,	-29.1757, 209.7236,   1.6653,	-22.4256, 215.5565, -42.1146,	-23.2594, 209.3379, -69.0968,	-26.7405, 199.8315, -84.8003,	-14.5225, 204.7114,  63.7509,	-10.8084, 199.6541,   6.1062,	  0.7748, 203.6598, -27.0609,	  2.9590, 199.8542, -46.1211,	  1.3466, 192.1845, -61.4731,	  0.0000,  20.2500,	 49.9176,  20.2500,	 34.0956,  20.2500,	 23.4036,  20.2500,	 73.5696,  19.3428,	 42.9624,  19.3428,	 24.1704,  19.3428,	 17.0856,  19.3428,	 69.7680,  18.9972,	 48.2004,  18.9972,	 28.4364,  18.9972,	 18.7920,  18.9972,	 62.6400,  18.0770,	 44.6796,  18.0770,	 27.7020,  18.0770,	 18.6840,  18.0770,	 57.9852,  16.0574,	 35.3592,  16.0574,	 19.5588,  16.0574,	 17.2368,  16.0574,	  1.0000,	1
3423791370,	-98.4905, 240.8727, -73.1577,  -6.5150,  -1.0320, -15.7609,		-46.4543, 210.6717,  23.4485,   0.0961,  -2.1102,  -0.1597,  -1.5218,  -0.2861,  -1.4056,		-58.9536, 204.6513,  83.3066,	-58.9536, 204.6513,  83.3066,	-91.4721, 190.3363,  48.2440,	-119.1928, 185.9107,  28.8923,	-141.6892, 190.8115,  24.6943,	-47.5030, 222.2284,  72.2697,	-73.4945, 221.8619,   3.4454,	-84.0940, 238.1984, -34.8500,	-91.9755, 241.9047, -57.3967,	-98.4905, 240.8727, -73.1577,	-36.2769, 220.8297,  67.4079,	-52.0623, 218.0037,  -0.4921,	-44.9984, 225.5732, -47.5673,	-44.6127, 220.8840, -75.6118,	-46.6089, 212.7144, -92.4169,	-25.1982, 216.6260,  64.1644,	-30.3601, 211.4993,   1.9483,	-23.6207, 217.5983, -41.7970,	-24.5577, 211.3911, -68.7783,	-28.1544, 201.8174, -84.4148,	-15.6897, 206.0375,  63.9920,	-12.0034, 201.3767,   6.3120,	 -0.4562, 205.6518, -26.8340,	  1.6006, 201.8753, -45.9142,	 -0.2061, 194.1501, -61.2166,	  0.0000,  20.2500,	 49.9176,  20.2500,	 34.0956,  20.2500,	 23.4036,  20.2500,	 73.5696,  19.3428,	 42.9624,  19.3428,	 24.1704,  19.3428,	 17.0856,  19.3428,	 69.7680,  18.9972,	 48.2004,  18.9972,	 28.4364,  18.9972,	 18.7920,  18.9972,	 62.6400,  18.0770,	 44.6796,  18.0770,	 27.7020,  18.0770,	 18.6840,  18.0770,	 57.9852,  16.0574,	 35.3592,  16.0574,	 19.5588,  16.0574,	 17.2368,  16.0574,	  1.0000,	1
3423800118,	-99.6324, 241.9797, -72.7830,  -6.5747,  -1.2328, -15.7217,		-47.3066, 211.8464,  23.5390,   0.1017,  -2.1277,  -0.1624,  -1.5165,  -0.2831,  -1.3860,		-59.6468, 205.4245,  83.3883,	-59.6468, 205.4245,  83.3883,	-92.1203, 191.1530,  48.2661,	-119.8346, 186.7107,  28.9091,	-142.3549, 191.5240,  24.7384,	-48.2788, 223.1048,  72.4314,	-74.4293, 223.0694,   3.6663,	-85.0964, 239.5984, -34.5276,	-93.0576, 243.2124, -57.0613,	-99.6324, 241.9797, -72.7830,	-37.0596, 221.7719,  67.5353,	-52.9940, 219.3046,  -0.3439,	-46.0865, 227.1858, -47.3912,	-45.8321, 222.5121, -75.4398,	-47.9300, 214.2628, -92.1935,	-25.9750, 217.6238,  64.2408,	-31.2653, 212.8559,   2.0070,	-24.6697, 219.1947, -41.7261,	-25.7257, 213.0020, -68.7064,	-29.4068, 203.3711, -84.2881,	-16.4328, 207.0674,  63.9824,	-12.8659, 202.7667,   6.2670,	 -1.4366, 207.3288, -26.8816,	  0.4734, 203.5711, -45.9808,	 -1.5213, 195.7668, -61.2196,	  0.0000,  20.2500,	 49.9176,  20.2500,	 34.0956,  20.2500,	 23.4036,  20.2500,	 73.5696,  19.3428,	 42.9624,  19.3428,	 24.1704,  19.3428,	 17.0856,  19.3428,	 69.7680,  18.9972,	 48.2004,  18.9972,	 28.4364,  18.9972,	 18.7920,  18.9972,	 62.6400,  18.0770,	 44.6796,  18.0770,	 27.7020,  18.0770,	 18.6840,  18.0770,	 57.9852,  16.0574,	 35.3592,  16.0574,	 19.5588,  16.0574,	 17.2368,  16.0574,	  1.0000,	1
3423808736,	-100.4856, 243.1748, -72.3318,  -6.6258,  -1.3326, -15.6921,		-47.9440, 212.7391,  23.6547,   0.1086,  -2.1505,  -0.1651,  -1.5101,  -0.2819,  -1.3638,		-60.1338, 205.8726,  83.4855,	-60.1338, 205.8726,  83.4855,	-92.5365, 191.7067,  48.2554,	-120.2122, 187.2751,  28.8408,	-142.7445, 191.9897,  24.6223,	-48.8169, 223.6470,  72.6283,	-75.1295, 224.0644,   3.9264,	-85.8360, 240.8825, -34.1300,	-93.8598, 244.5074, -56.6398,	-100.4856, 243.1748, -72.3318,	-37.6074, 222.3652,  67.6965,	-53.6983, 220.3591,  -0.1609,	-46.9486, 228.5722, -47.1744,	-46.8588, 223.8954, -75.2234,	-49.0964, 215.5408, -91.9068,	-26.5247, 218.2567,  64.3465,	-31.9550, 213.9252,   2.0928,	-25.4760, 220.5403, -41.6168,	-26.6508, 214.3945, -68.6029,	-30.4258, 204.7306, -84.1416,	-16.9681, 207.7162,  63.9904,	-13.5312, 203.8325,   6.2376,	 -2.2279, 208.6832, -26.9133,	 -0.4768, 204.9598, -46.0344,	 -2.6721, 197.0997, -61.2168,	  0.0000,  20.2500,	 49.9176,  20.2500,	 34.0956,  20.2500,	 23.4036,  20.2500,	 73.5696,  19.3428,	 42.9624,  19.3428,	 24.1704,  19.3428,	 17.0856,  19.3428,	 69.7680,  18.9972,	 48.2004,  18.9972,	 28.4364,  18.9972,	 18.7920,  18.9972,	 62.6400,  18.0770,	 44.6796,  18.0770,	 27.7020,  18.0770,	 18.6840,  18.0770,	 57.9852,  16.0574,	 35.3592,  16.0574,	 19.5588,  16.0574,	 17.2368,  16.0574,	  1.0000,	1
3423817409,	-101.4389, 244.5454, -71.7505,  -6.6669,  -1.3670, -15.6717,		-48.6606, 213.7607,  23.9102,   0.1147,  -2.1676,  -0.1679,  -1.5045,  -0.2801,  -1.3439,		-60.6845, 206.4912,  83.7270,	-60.6845, 206.4912,  83.7270,	-93.0060, 192.3727,  48.4035,	-120.6354, 187.9068,  28.9308,	-143.1832, 192.5105,  24.6725,	-49.4309, 224.3568,  72.9540,	-75.9188, 225.1556,   4.3228,	-86.6906, 242.2359, -33.5981,	-94.7720, 245.9124, -56.0789,	-101.4389, 244.5454, -71.7505,	-38.2315, 223.1290,  67.9859,	-54.4907, 221.5197,   0.1580,	-47.8819, 230.0125, -46.8258,	-47.9375, 225.3037, -74.8695,	-50.2972, 216.8280, -91.4747,	-27.1491, 219.0642,  64.5819,	-32.7288, 215.1157,   2.3159,	-26.3748, 221.9423, -41.3795,	-27.6963, 215.7440, -68.3468,	-31.5924, 205.9618, -83.7812,	-17.5723, 208.5455,  64.1349,	-14.2743, 205.0342,   6.3501,	 -3.1107, 210.1875, -26.8024,	 -1.4871, 206.5480, -45.9509,	 -3.8258, 198.6955, -61.1159,	  0.0000,  20.2500,	 49.9176,  20.2500,	 34.0956,  20.2500,	 23.4036,  20.2500,	 73.5696,  19.3428,	 42.9624,  19.3428,	 24.1704,  19.3428,	 17.0856,  19.3428,	 69.7680,  18.9972,	 48.2004,  18.9972,	 28.4364,  18.9972,	 18.7920,  18.9972,	 62.6400,  18.0770,	 44.6796,  18.0770,	 27.7020,  18.0770,	 18.6840,  18.0770,	 57.9852,  16.0574,	 35.3592,  16.0574,	 19.5588,  16.0574,	 17.2368,  16.0574,	  1.0000,	1
