2564246451,	-260.4483, 344.7838, -25.5926,   6.0456, -10.3604,  10.7907,		-237.8561, 380.9080,   3.0763,   0.8482,  -2.8432,  -0.3356,  -0.7438,  -0.1346,  -0.1240,		-245.3607, 335.0617,  37.8426,	-245.3607, 335.0617,  37.8426,	-275.5916, 359.5318,  11.2077,	-276.0729, 372.8818, -18.0882,	-262.1201, 374.7542, -35.1255,	-238.5570, 355.7036,  43.1998,	-265.9125, 397.0359,  -5.4835,	-272.7614, 376.7966, -39.9724,	-266.4939, 355.1443, -36.3833,	-260.4483, 344.7838, -25.5926,	-228.1558, 359.8861,  40.1125,	-245.5731, 400.6898,  -8.5960,	-258.0113, 377.1825, -45.5358,	-256.4793, 350.7246, -41.2050,	-252.6619, 337.4864, -30.0203,	-217.2938, 361.1469,  36.2366,	-224.1820, 398.4225,  -9.1751,	-236.6281, 378.5940, -44.2772,	-239.9654, 352.7166, -42.3861,	-239.4456, 338.1435, -32.4530,	-206.5547, 355.9613,  30.0383,	-205.1227, 391.9755, -11.1848,	-219.2915, 379.0776, -38.5318,	-224.2090, 361.2899, -37.7818,	-225.1091, 347.3504, -29.4251,	  0.2310,	1
2564255156,	-259.6276, 345.4679, -25.4316,   5.9793, -10.3537,  10.8340,		-236.6789, 381.3132,   2.9684,   0.8517,  -2.8516,  -0.3285,  -0.7417,  -0.1480,  -0.1358,		-244.5539, 335.4920,  37.6857,	-244.5539, 335.4920,  37.6857,	-273.9315, 359.5677,   9.7674,	-273.4039, 372.2028, -19.8430,	-258.5662, 373.2557, -36.1889,	-237.5250, 356.0551,  43.0553,	-264.5930, 397.7398,  -5.4880,	-271.7017, 377.5105, -39.9302,	-265.6069, 355.8216, -36.2656,	-259.6276, 345.4679, -25.4316,	-227.0903, 360.1360,  39.9451,	-244.2261, 401.1908,  -8.6520,	-257.0058, 377.8645, -45.5900,	-255.7328, 351.3853, -41.3061,	-252.0189, 338.0932, -30.1504,	-216.2269, 361.2919,  36.0407,	-222.8610, 398.7063,  -9.2946,	-235.6069, 379.0684, -44.3962,	-239.2039, 353.2233, -42.5397,	-238.8054, 338.6294, -32.6315,	-205.5586, 356.0066,  29.8044,	-203.8741, 392.0683, -11.3677,	-218.2600, 379.1351, -38.5844,	-223.3108, 361.3919, -37.6808,	-224.2889, 347.5129, -29.2327,	  0.2408,	1
2564263821,	-259.1590, 345.8413, -25.2860,   5.9456, -10.3307,  10.8744,		-236.0387, 381.5336,   2.9097,   0.8536,  -2.8561,  -0.3246,  -0.7406,  -0.1553,  -0.1422,		-244.1157, 335.7283,  37.6016,	-244.1157, 335.7283,  37.6016,	-273.0843, 359.6528,   9.1315,	-272.1772, 371.9977, -20.5920,	-256.9308, 372.6523, -36.5786,	-236.9647, 356.2476,  42.9773,	-263.8738, 398.1218,  -5.4913,	-271.1141, 377.8729, -39.8945,	-265.1046, 356.1721, -36.1604,	-259.1590, 345.8413, -25.2860,	-226.5122, 360.2732,  39.8547,	-243.4929, 401.4623,  -8.6832,	-256.4564, 378.2332, -45.6184,	-255.3248, 351.7434, -41.3601,	-251.6674, 338.4235, -30.2190,	-215.6484, 361.3720,  35.9349,	-222.1429, 398.8598,  -9.3600,	-235.0504, 379.3293, -44.4625,	-238.7889, 353.5029, -42.6257,	-238.4567, 338.8981, -32.7312,	-205.0190, 356.0327,  29.6782,	-203.1963, 392.1183, -11.4670,	-217.7190, 379.0054, -38.5246,	-222.7889, 361.2802, -37.4015,	-223.7531, 347.4882, -28.8106,	  0.2494,	1
2564272694,	-258.8733, 346.0563, -25.1558,   5.9283, -10.3019,  10.9111,		-235.6718, 381.6599,   2.8761,   0.8547,  -2.8587,  -0.3224,  -0.7399,  -0.1595,  -0.1458,		-243.8647, 335.8644,  37.5538,	-243.8647, 335.8644,  37.5538,	-272.5966, 359.7465,   8.8095,	-271.4610, 371.9453, -20.9663,	-255.9858, 372.3710, -36.7395,	-236.6439, 356.3584,  42.9328,	-263.4612, 398.3404,  -5.4934,	-270.7693, 378.0598, -39.8636,	-264.8015, 356.3583, -36.0669,	-258.8733, 346.0563, -25.1558,	-226.1814, 360.3522,  39.8031,	-243.0724, 401.6176,  -8.7012,	-256.1405, 378.4426, -45.6336,	-255.0903, 351.9471, -41.3906,	-251.4653, 338.6120, -30.2570,	-215.3174, 361.4183,  35.8745,	-221.7314, 398.9476,  -9.3975,	-234.7312, 379.4818, -44.5020,	-238.5511, 353.6664, -42.6779,	-238.2570, 339.0552, -32.7915,	-204.7104, 356.0482,  29.6062,	-202.8082, 392.1468, -11.5239,	-217.3971, 379.0327, -38.5452,	-222.5078, 361.3225, -37.3705,	-223.4930, 347.5541, -28.7442,	  0.2560,	1
2564281164,	-258.6830, 345.7263, -25.0755,   5.9349, -10.2636,  10.9435,		-235.6779, 381.4913,   2.8545,   0.8531,  -2.8578,  -0.3225,  -0.7409,  -0.1550,  -0.1419,		-243.8335, 335.7097,  37.5592,	-243.8335, 335.7097,  37.5592,	-272.2617, 359.2379,   8.2271,	-270.7621, 371.1544, -21.6469,	-254.9520, 371.3665, -37.0887,	-236.6699, 356.2251,  42.9329,	-263.4891, 398.1005,  -5.5844,	-270.6445, 377.6616, -39.8928,	-264.6179, 355.9899, -36.0190,	-258.6830, 345.7263, -25.0755,	-226.2105, 360.2398,  39.8198,	-243.1017, 401.4212,  -8.7558,	-256.0444, 378.1780, -45.6894,	-254.9429, 351.6885, -41.4216,	-251.3085, 338.3737, -30.2668,	-215.3414, 361.3270,  35.9112,	-221.7533, 398.7993,  -9.4083,	-234.6407, 379.2779, -44.5232,	-238.4060, 353.4554, -42.6860,	-238.0980, 338.8534, -32.7865,	-204.7101, 355.9753,  29.6685,	-202.8105, 392.0398, -11.4917,	-217.3171, 378.8340, -38.5127,	-222.3826, 361.1134, -37.3008,	-223.3461, 347.3644, -28.6411,	  0.2632,	1
2564289854,	-257.9206, 343.6316, -24.3399,   5.8639, -10.2075,  11.0340,		-234.4134, 379.7742,   2.8121,   0.8405,  -2.8630,  -0.3092,  -0.7555,  -0.1707,  -0.1609,		-242.9800, 334.6362,  38.2531,	-242.9800, 334.6362,  38.2531,	-271.0987, 357.9561,   8.4600,	-269.4095, 369.2610, -21.6407,	-253.4414, 368.8445, -36.9149,	-235.5238, 355.1361,  43.2766,	-262.0509, 396.6135,  -5.7405,	-269.5679, 375.5169, -39.5702,	-263.7845, 353.8391, -35.3739,	-257.9206, 343.6316, -24.3399,	-225.0296, 358.9665,  40.0501,	-241.6390, 399.6200,  -9.0643,	-255.0725, 375.9835, -45.5706,	-254.2924, 349.5496, -40.9059,	-250.7721, 336.3616, -29.5654,	-214.1678, 359.8525,  36.0711,	-220.3300, 396.7108,  -9.7835,	-233.6514, 376.8329, -44.5346,	-237.7417, 351.0924, -42.2876,	-237.5714, 336.6394, -32.1686,	-203.6393, 354.2684,  29.8578,	-201.4874, 389.6743, -11.8580,	-216.3033, 376.2503, -38.6022,	-221.5919, 358.6178, -37.0943,	-222.6886, 345.0164, -28.2199,	  0.2686,	1
2564298528,	-256.5252, 339.5934, -22.4575,   5.7539, -10.1080,  11.1825,		-233.4694, 376.3763,   4.5065,   0.8241,  -2.8682,  -0.2942,  -0.7689,  -0.1539,  -0.1490,		-242.3986, 331.7312,  40.4784,	-242.3986, 331.7312,  40.4784,	-270.0363, 354.3623,   9.7197,	-267.9124, 365.1076, -20.5579,	-251.6082, 364.3974, -35.4617,	-235.0397, 352.3143,  45.3012,	-261.0270, 393.0408,  -4.6264,	-268.0522, 371.3162, -38.1630,	-262.2791, 349.7014, -33.6400,	-256.5252, 339.5934, -22.4575,	-224.5128, 356.1179,  42.1505,	-240.5806, 396.0376,  -7.7399,	-253.5201, 371.8553, -44.0668,	-252.7542, 345.4916, -39.0185,	-249.3520, 332.4744, -27.4470,	-213.6040, 356.9674,  38.2938,	-219.2594, 393.1581,  -8.1539,	-232.1345, 372.0538, -42.3456,	-236.0573, 346.3766, -39.2397,	-235.8953, 332.2366, -28.6876,	-202.9899, 351.3151,  32.2915,	-200.3807, 386.1278,  -9.8948,	-214.8399, 372.2976, -36.6273,	-220.1178, 354.6791, -34.9307,	-221.3017, 341.2059, -25.8739,	  0.2752,	1
2564307302,	-255.6882, 334.9452, -21.1121,   5.5677,  -9.9776,  11.3919,		-232.9926, 372.4207,   5.4718,   0.8032,  -2.8803,  -0.2703,  -0.7868,  -0.1396,  -0.1400,		-242.6198, 328.5063,  42.1560,	-242.6198, 328.5063,  42.1560,	-269.2685, 350.0322,   9.7740,	-266.2036, 359.7364, -20.7733,	-249.1658, 358.3090, -34.7779,	-235.2597, 349.1539,  46.6927,	-260.3503, 388.9976,  -4.3925,	-266.9025, 366.4687, -37.4914,	-261.2559, 344.9228, -32.5040,	-255.6882, 334.9452, -21.1121,	-224.6732, 352.8613,  43.6281,	-239.8489, 391.8661,  -7.2554,	-252.3303, 367.0316, -43.3014,	-251.7366, 340.7665, -37.7414,	-248.5548, 327.9641, -25.8715,	-213.7051, 353.6002,  39.9202,	-218.5345, 388.9085,  -7.2935,	-230.9907, 366.6560, -40.9075,	-234.9394, 341.1005, -36.9482,	-234.9165, 327.3011, -25.9531,	-203.0227, 347.7982,  34.1877,	-199.6573, 381.7836,  -8.6152,	-213.7623, 367.4952, -35.2959,	-219.1303, 349.9308, -33.3408,	-220.4992, 336.6400, -24.0436,	  0.2854,	1
2564315822,	-255.8300, 331.8352, -20.5235,   5.4331, -10.0671,  11.3781,		-233.5379, 369.4353,   6.5251,   0.8032,  -2.8920,  -0.2582,  -0.7841,  -0.1262,  -0.1258,		-243.6206, 325.4451,  42.9956,	-243.6206, 325.4451,  42.9956,	-269.3662, 345.9883,   9.2724,	-265.3266, 355.0698, -21.3529,	-247.5421, 353.3148, -34.3561,	-236.3357, 346.0891,  47.6684,	-260.7738, 386.0125,  -3.6701,	-266.8582, 363.4708, -36.8495,	-261.2631, 341.9024, -31.9016,	-255.8300, 331.8352, -20.5235,	-225.7120, 349.8092,  44.7516,	-240.2382, 388.9001,  -6.2553,	-252.2228, 364.1250, -42.5102,	-251.6863, 337.8489, -36.9967,	-248.6533, 325.0269, -25.1089,	-214.6961, 350.5625,  41.1909,	-218.9231, 385.9568,  -6.0162,	-230.9291, 363.4330, -39.6133,	-234.8462, 337.8974, -35.4969,	-234.9184, 324.1612, -24.4233,	-203.9347, 344.7785,  35.5898,	-200.0251, 378.8470,  -7.1007,	-213.7615, 364.5545, -33.9708,	-219.1443, 346.9866, -32.0885,	-220.6321, 333.6919, -22.8154,	  0.2867,	1
2564324515,	-256.0654, 325.0354, -18.6535,   5.8535,  -9.5905,  11.5795,		-235.1150, 364.3272,   7.2898,   0.7700,  -2.8438,  -0.2893,  -0.8148,  -0.0899,  -0.0954,		-243.4287, 321.0540,  45.0416,	-243.4287, 321.0540,  45.0416,	-269.6719, 339.2135,  10.3482,	-265.7722, 347.2715, -20.5802,	-247.7225, 345.6663, -33.2327,	-236.8996, 342.0786,  49.0925,	-262.9835, 379.5861,  -3.2484,	-268.3292, 355.8378, -35.7055,	-261.9189, 334.6259, -30.2330,	-256.0654, 325.0354, -18.6535,	-226.4318, 346.1049,  46.0227,	-242.5786, 383.1573,  -6.0081,	-253.7607, 356.9290, -41.4889,	-252.2305, 330.8580, -35.2374,	-248.6816, 318.5028, -23.0031,	-215.4640, 347.1637,  42.3921,	-221.1681, 381.0136,  -5.7825,	-232.4453, 356.8965, -38.5150,	-235.3522, 331.3896, -33.4853,	-234.8496, 318.0417, -21.9573,	-204.5147, 341.6246,  36.9087,	-202.0229, 374.5806,  -6.7504,	-215.3095, 358.9184, -33.0777,	-220.0200, 341.2329, -30.5912,	-220.9767, 328.1992, -20.8875,	  0.2937,	1
2564333195,	-257.0607, 319.9663, -17.7650,   6.2884,  -9.5124,  11.4148,		-237.2861, 359.8862,   8.3565,   0.7728,  -2.8037,  -0.3301,  -0.8093,  -0.0637,  -0.0668,		-243.7810, 316.0873,  45.8579,	-243.7810, 316.0873,  45.8579,	-270.2624, 333.0093,  10.7226,	-266.2909, 341.0075, -20.2122,	-247.8532, 339.8759, -32.3459,	-237.9488, 337.2966,  50.0088,	-265.7531, 374.2445,  -1.8422,	-270.5349, 350.5063, -34.3944,	-263.3491, 329.4788, -29.1798,	-257.0607, 319.9663, -17.7650,	-227.6526, 341.7043,  46.8831,	-245.5077, 378.5394,  -4.7422,	-256.0744, 352.1887, -40.3209,	-253.5928, 326.1420, -34.2767,	-249.5161, 313.8324, -22.1616,	-216.7589, 343.1677,  43.1708,	-224.0348, 377.1369,  -4.7071,	-234.7396, 352.7239, -37.4126,	-236.6891, 327.1177, -32.4253,	-235.6114, 313.7571, -20.9516,	-205.6712, 338.0496,  37.5579,	-204.6874, 371.3776,  -5.8782,	-217.6402, 355.4135, -32.1907,	-221.7146, 337.5627, -29.7629,	-222.1397, 324.4524, -20.1248,	  0.2249,	1
2564341869,	-260.6538, 316.7962, -20.0171,   6.7879, -10.4942,  10.2040,		-239.6637, 355.2013,   8.9143,   0.8413,  -2.7829,  -0.3971,  -0.7491,  -0.1027,  -0.0955,		-244.4409, 309.1178,  43.8482,	-244.4409, 309.1178,  43.8482,	-271.3102, 327.2705,   9.6338,	-267.6525, 336.6267, -20.9568,	-249.2149, 336.1340, -33.1333,	-238.5526, 330.0720,  49.0756,	-268.5855, 369.9520,   0.7605,	-274.7874, 348.6904, -33.2322,	-267.4417, 327.2904, -30.2211,	-260.6538, 316.7962, -20.0171,	-228.4112, 334.7410,  45.8257,	-248.4935, 374.5682,  -2.6646,	-260.3403, 350.3927, -39.3668,	-257.4925, 324.0400, -35.0601,	-252.8748, 311.0352, -23.9033,	-217.6816, 336.5121,  41.7840,	-227.0296, 373.3253,  -3.5651,	-238.9003, 350.7876, -37.2009,	-240.4954, 324.9185, -33.6513,	-238.8807, 310.9115, -23.0443,	-206.8015, 331.8336,  35.4302,	-207.7161, 367.7932,  -5.8554,	-221.6161, 353.2931, -32.5294,	-225.4877, 335.3012, -30.9629,	-225.4529, 321.6618, -22.0792,	  0.1148,	1
2564350524,	-262.3457, 312.5312, -23.9103,   8.0246, -10.8836,   8.8022,		-243.7453, 350.2593,   9.2539,   0.8994,  -2.6932,  -0.5444,  -0.6790,  -0.0322,  -0.0260,		-243.2067, 301.5098,  40.7194,	-243.2067, 301.5098,  40.7194,	-271.6427, 318.9776,   7.4271,	-268.9966, 330.5383, -22.5070,	-250.6199, 332.6656, -34.5994,	-239.2698, 322.5072,  47.4041,	-274.1461, 362.6325,   2.6789,	-279.5842, 344.2939, -33.1002,	-270.3703, 323.4148, -32.7126,	-262.3457, 312.5312, -23.9103,	-229.7088, 328.3801,  44.3533,	-254.6833, 369.4495,  -0.7065,	-264.9570, 346.9562, -38.9212,	-259.4584, 320.7704, -36.6436,	-253.3408, 307.5091, -26.5621,	-219.2984, 331.4926,  40.2874,	-233.2268, 370.4036,  -2.0337,	-243.5959, 349.2152, -37.0161,	-242.5588, 323.1312, -35.3124,	-239.3347, 308.6402, -25.7768,	-208.1629, 328.3877,  33.4321,	-213.5239, 366.9893,  -5.0333,	-226.5418, 353.1390, -32.4864,	-228.5977, 334.7865, -32.1571,	-227.0237, 320.6346, -24.2705,	  0.1253,	1
2564359223,	-265.2270, 306.9255, -26.8729,   8.9127, -10.8729,   7.9165,		-247.4526, 344.5259,   8.5392,   0.9114,  -2.6227,  -0.6349,  -0.6575,   0.0070,   0.0054,		-243.0968, 295.2544,  38.8745,	-243.0968, 295.2544,  38.8745,	-272.7051, 311.3690,   5.9234,	-271.1171, 323.5628, -23.8338,	-253.2209, 327.2256, -36.2743,	-240.3906, 316.3164,  45.9558,	-278.7225, 355.0259,   2.8398,	-284.4127, 338.1469, -33.6121,	-274.1396, 317.7983, -34.7894,	-265.2270, 306.9255, -26.8729,	-231.2964, 322.8647,  42.8533,	-259.8177, 363.1696,  -0.7685,	-269.4077, 340.8749, -39.2761,	-262.1782, 315.0605, -37.7043,	-255.0042, 302.0151, -28.0465,	-221.1970, 326.7364,  38.6572,	-238.5006, 365.5504,  -2.4912,	-247.9592, 343.6349, -37.2831,	-244.9382, 317.7248, -35.3105,	-240.4787, 303.6198, -25.6940,	-210.0293, 324.5121,  31.5177,	-218.6848, 363.4945,  -5.9506,	-231.2889, 349.1670, -33.3518,	-232.0684, 330.7144, -33.1511,	-229.3639, 316.6467, -25.4219,	  0.1374,	1
2564367868,	-267.0426, 298.6751, -27.9655,   9.6600, -10.3515,   7.7368,		-250.4578, 337.7368,   7.4001,   0.8768,  -2.5479,  -0.6815,  -0.6783,   0.0481,   0.0388,		-242.7960, 289.4913,  38.7139,	-242.7960, 289.4913,  38.7139,	-273.4932, 302.9563,   5.5705,	-272.9388, 314.4774, -24.4904,	-255.5447, 318.9906, -37.3564,	-241.2507, 310.8279,  45.3050,	-282.3664, 346.2462,   1.9254,	-287.9744, 328.8235, -34.2826,	-276.7027, 309.0266, -35.7023,	-267.0426, 298.6751, -27.9655,	-232.6016, 317.8306,  41.9339,	-264.0258, 355.4084,  -2.1255,	-272.7777, 331.7400, -40.0077,	-264.0129, 306.4370, -37.9929,	-255.9536, 294.0548, -28.1618,	-222.8048, 322.1972,  37.5123,	-242.9115, 359.0032,  -4.2031,	-251.2499, 335.1190, -37.9707,	-246.4539, 309.6058, -34.7418,	-240.9719, 296.3266, -24.4985,	-211.6187, 320.4777,  30.2630,	-223.0554, 358.0431,  -7.9007,	-234.9567, 341.7160, -34.4855,	-234.3913, 323.2989, -33.2061,	-230.5944, 309.9446, -24.7090,	  0.1441,	1
2564376527,	-267.8267, 289.0112, -28.0066,  10.3580,  -9.7159,   7.6576,		-252.2084, 329.7050,   6.2108,   0.8442,  -2.4739,  -0.7256,  -0.7016,   0.0658,   0.0556,		-241.3891, 282.7202,  38.4949,	-241.3891, 282.7202,  38.4949,	-273.4389, 293.6968,   5.7163,	-274.1913, 304.4036, -24.6399,	-257.4396, 309.4821, -38.1322,	-240.7498, 304.2701,  44.5176,	-284.6256, 336.4885,   1.3478,	-290.3473, 317.9941, -34.3067,	-278.1848, 298.7271, -35.6642,	-267.8267, 289.0112, -28.0066,	-232.5454, 311.6009,  40.7549,	-266.8690, 346.4350,  -3.3957,	-275.3497, 321.3934, -40.4477,	-265.2889, 296.6124, -38.0400,	-256.3849, 284.9007, -28.1165,	-223.0892, 316.3289,  35.9777,	-246.0171, 351.0103,  -6.1014,	-253.7991, 325.5012, -38.7963,	-247.5280, 300.4467, -34.6374,	-241.1084, 287.9221, -23.9961,	-212.0113, 314.9757,  28.4887,	-226.2338, 350.9340, -10.2816,	-237.6651, 332.5397, -35.6970,	-235.8376, 314.3332, -33.1806,	-230.9941, 301.8736, -23.8933,	  0.1554,	1
2564385216,	-267.6566, 276.8468, -26.7753,  10.8608,  -8.7394,   8.1235,		-253.2811, 320.4273,   4.3287,   0.7641,  -2.3912,  -0.7292,  -0.7685,   0.0848,   0.0820,		-240.0574, 276.2743,  39.5784,	-240.0574, 276.2743,  39.5784,	-273.0909, 283.4941,   6.7337,	-274.8591, 291.9823, -24.2748,	-258.6233, 296.8349, -38.4630,	-240.2400, 298.1977,  44.0958,	-286.0182, 325.5258,  -0.4494,	-291.4519, 304.3911, -34.6520,	-278.5174, 285.5862, -34.8989,	-267.6566, 276.8468, -26.7753,	-232.4029, 305.5796,  39.7030,	-268.7614, 335.8378,  -6.1589,	-276.6922, 307.9631, -41.2581,	-265.5699, 283.8395, -37.3255,	-256.0469, 273.2181, -26.7698,	-223.2200, 310.3481,  34.4560,	-248.1590, 341.0638,  -9.5182,	-255.1976, 312.8467, -40.0875,	-247.7469, 288.5009, -34.0772,	-240.6458, 277.1457, -22.5903,	-212.1990, 308.9335,  26.8947,	-228.4492, 341.5073, -14.0113,	-239.2164, 320.4005, -37.5387,	-236.3595, 302.6645, -33.2469,	-230.7478, 291.4774, -22.8395,	  0.1671,	1
2564393898,	-266.5883, 264.1829, -24.5271,  11.2958,  -7.5468,   8.7050,		-253.5534, 310.9379,   2.2684,   0.6597,  -2.2918,  -0.7232,  -0.8570,   0.1021,   0.1178,		-238.1660, 270.7138,  41.1546,	-238.1660, 270.7138,  41.1546,	-271.8842, 273.5985,   8.3389,	-274.4082, 279.1317, -23.2794,	-258.5987, 283.2962, -38.1512,	-239.1532, 292.9348,  43.6709,	-286.5227, 314.3327,  -2.4269,	-291.5424, 289.9746, -34.4817,	-277.8841, 271.7297, -33.2321,	-266.5883, 264.1829, -24.5271,	-231.6677, 300.1782,  38.5029,	-269.7570, 324.7298,  -9.3222,	-277.0242, 293.4924, -41.6218,	-264.9159, 270.2658, -35.7028,	-254.8519, 261.0202, -24.3822,	-222.7455, 304.7943,  32.6994,	-249.4194, 330.4069, -13.4703,	-255.6429, 299.1532, -41.1236,	-247.1168, 275.8293, -32.8986,	-239.4243, 265.9382, -20.4766,	-211.7728, 303.1165,  25.1216,	-229.7999, 331.1877, -18.3001,	-239.8748, 307.3500, -39.4006,	-236.1384, 290.3364, -33.2586,	-229.9009, 280.6157, -21.7888,	  0.1731,	1
2564402569,	-264.0798, 250.9586, -22.2321,  11.5670,  -6.2853,   9.3288,		-253.6796, 300.2322,   0.9489,   0.5507,  -2.1925,  -0.7086,  -0.9310,   0.1507,   0.2013,		-236.7061, 263.9095,  42.8947,	-236.7061, 263.9095,  42.8947,	-270.1797, 262.5659,   9.7311,	-272.6544, 265.5302, -22.2344,	-256.9388, 269.3409, -37.2993,	-238.8175, 286.1801,  43.6959,	-286.7283, 301.6022,  -4.1943,	-290.1824, 274.6275, -34.3017,	-275.6468, 257.2439, -31.5610,	-264.0798, 250.9586, -22.2321,	-231.6489, 293.3749,  38.0341,	-270.4304, 312.2712, -11.7628,	-275.8203, 278.3388, -41.6191,	-262.6373, 256.2652, -33.8677,	-252.2408, 248.4258, -21.8103,	-222.9090, 297.9770,  31.9489,	-250.3587, 318.6283, -16.2090,	-254.6886, 285.0080, -41.3318,	-245.0678, 262.8984, -31.1848,	-237.0171, 254.4516, -17.9503,	-211.7920, 296.2791,  24.5891,	-230.7549, 320.0215, -20.9643,	-239.2768, 293.9363, -39.9882,	-234.6596, 277.8026, -32.2725,	-228.0274, 269.5447, -19.9123,	  0.1785,	1
2564411242,	-260.2457, 240.9851, -19.3962,  11.9346,  -5.3547,   9.4456,		-253.1903, 291.2213,   2.9248,   0.4908,  -2.1145,  -0.7240,  -0.9418,   0.2150,   0.2917,		-233.9519, 256.7809,  45.4763,	-233.9519, 256.7809,  45.4763,	-267.1722, 252.6704,  12.2857,	-269.7746, 254.9262, -19.7275,	-254.3387, 259.5144, -34.8648,	-237.5188, 278.8754,  45.9089,	-286.2482, 290.3387,  -2.2657,	-287.8251, 262.6757, -31.9017,	-272.1803, 246.3398, -28.8418,	-260.2457, 240.9851, -19.3962,	-230.8264, 286.4308,  40.1349,	-270.6701, 301.9272,  -9.9964,	-273.7704, 267.2297, -39.2937,	-259.1855, 246.1954, -31.1724,	-248.3204, 239.2532, -18.9791,	-222.3954, 291.4952,  33.9815,	-251.0497, 309.5119, -14.5312,	-253.0697, 275.2177, -39.0272,	-242.0190, 254.0070, -28.4280,	-233.4594, 246.3790, -15.0168,	-211.1775, 290.4090,  26.6593,	-231.5705, 312.1085, -19.2937,	-238.1939, 285.0320, -37.6775,	-232.4577, 269.5194, -29.4554,	-225.3012, 262.1495, -16.8291,	  0.1894,	1
2564419945,	-255.6284, 232.8213, -17.5068,  12.3669,  -4.8042,   9.1819,		-251.7879, 282.7453,   6.2549,   0.4751,  -2.0665,  -0.7604,  -0.9021,   0.2821,   0.3516,		-229.8182, 248.4577,  47.5900,	-229.8182, 248.4577,  47.5900,	-262.1518, 243.1268,  13.7045,	-264.5468, 246.2339, -18.2535,	-249.6048, 252.3541, -33.3444,	-234.8752, 270.2346,  48.7178,	-284.7603, 279.7605,   1.3101,	-284.7459, 252.9372, -29.1288,	-267.9952, 237.6255, -26.6887,	-255.6284, 232.8213, -17.5068,	-228.7715, 278.3965,  43.1199,	-270.0863, 292.6091,  -6.1944,	-271.1175, 258.6611, -36.4983,	-255.0544, 238.4396, -29.1372,	-243.6186, 231.8993, -17.2474,	-220.7678, 284.2045,  37.0533,	-251.0745, 301.6468, -10.6584,	-250.9615, 267.9902, -36.1035,	-238.3714, 247.3208, -26.1729,	-229.1813, 239.9457, -13.0404,	-209.5772, 284.1037,  29.6104,	-231.8667, 305.7072, -15.4993,	-236.7325, 278.6973, -34.5192,	-229.8277, 263.4727, -26.6653,	-222.0591, 256.3857, -14.2404,	  0.1969,	1
2564428602,	-252.6687, 224.5617, -14.9687,  12.4251,  -4.0198,   9.4754,		-251.6475, 275.0764,   7.8382,   0.4115,  -2.0081,  -0.7511,  -0.9181,   0.3379,   0.4308,		-228.7630, 242.7190,  50.2196,	-228.7630, 242.7190,  50.2196,	-259.5720, 235.2543,  15.3313,	-261.0749, 237.7162, -16.7371,	-246.1816, 244.2853, -31.6867,	-234.8852, 264.2419,  50.8183,	-284.3469, 270.3939,   2.4194,	-282.5178, 243.0132, -27.4632,	-265.0938, 228.5814, -24.4442,	-252.6687, 224.5617, -14.9687,	-229.0874, 272.5794,  45.1544,	-270.1836, 283.7911,  -5.1070,	-269.0497, 249.2431, -34.7212,	-252.1584, 229.9742, -26.6893,	-240.6269, 224.2341, -14.4828,	-221.2702, 278.6494,  39.1011,	-251.5566, 293.6537,  -9.4452,	-249.0196, 259.2361, -33.7191,	-235.5196, 239.7406, -22.6724,	-226.2562, 233.4087,  -9.0559,	-209.9610, 278.9468,  31.8450,	-232.4868, 298.5479, -14.0550,	-235.6415, 270.8917, -32.4982,	-228.1247, 256.2458, -24.1230,	-220.2478, 249.8817, -11.3791,	  0.2040,	1
2564437275,	-251.5202, 220.3024, -13.7287,  12.6734,  -3.9216,   9.1832,		-251.6088, 270.2057,  10.4895,   0.4201,  -1.9968,  -0.7776,  -0.8826,   0.3645,   0.4344,		-227.1972, 237.4040,  51.6600,	-227.1972, 237.4040,  51.6600,	-255.8676, 230.9309,  14.8060,	-255.7842, 234.9327, -17.1421,	-240.5126, 242.5637, -31.1778,	-233.9325, 258.7137,  52.9292,	-284.2319, 264.7116,   5.3819,	-282.0619, 238.2282, -25.2766,	-264.1936, 224.2240, -22.9119,	-251.5202, 220.3024, -13.7287,	-228.4599, 267.3677,  47.4186,	-270.5714, 278.7175,  -1.9636,	-268.8540, 245.0288, -32.5246,	-251.2994, 226.0535, -25.2519,	-239.4348, 220.3284, -13.3618,	-220.9086, 273.8260,  41.4299,	-252.3018, 289.2368,  -6.2787,	-248.8280, 255.3439, -31.1671,	-234.5452, 236.2171, -20.4657,	-224.9519, 230.0400,  -7.0074,	-209.7167, 274.6513,  34.0342,	-233.4492, 294.8121, -11.0072,	-236.0035, 267.5272, -30.0853,	-227.9317, 252.9382, -22.1381,	-219.7028, 246.5352,  -9.6384,	  0.2096,	1
