0.000000, 0.442590, 0.192117, -1.776341, 0.668870, 0.349597, 0.472219, -0.183834, 0.805026, 0.639998
20.000000, 0.454146, 0.195514, -1.681997, 0.456621, 0.666413, 0.677728, -0.463342, 0.927231, 0.481195
40.000000, 0.448306, 0.206541, -1.560413, 0.212239, 0.958090, 0.802761, -0.254610, 0.708152, 0.225549
60.000000, 0.450316, 0.239520, -1.427724, 0.217298, 1.155100, 0.846309, 0.366970, 0.462448, 0.048491
80.000000, 0.476733, 0.290639, -1.293381, 0.605432, 1.309943, 0.855968, 0.934957, 0.499662, 0.037186
100.000000, 0.522657, 0.342184, -1.156030, 1.185174, 1.524017, 0.882589, 0.990878, 0.751948, 0.121201
120.000000, 0.578135, 0.387613, -1.013784, 1.625704, 1.811659, 0.937132, 0.533708, 0.927220, 0.188694
140.000000, 0.647509, 0.443479, -0.853881, 1.751485, 2.134012, 1.007392, -0.063206, 0.880451, 0.186346
160.000000, 0.727729, 0.521028, -0.688892, 1.631800, 2.407098, 1.062309, -0.273271, 0.719801, 0.108072
180.000000, 0.812132, 0.617022, -0.519066, 1.529438, 2.630749, 1.077084, -0.055212, 0.563054, -0.046343
200.000000, 0.889337, 0.715028, -0.351042, 1.586907, 2.794024, 1.022170, 0.223364, 0.321107, -0.268692
220.000000, 0.957664, 0.804303, -0.197713, 1.702942, 2.830917, 0.882912, 0.136378, -0.123530, -0.466775
240.000000, 1.026937, 0.890300, -0.069993, 1.662870, 2.697010, 0.698314, -0.281423, -0.584158, -0.496429
260.000000, 1.099960, 0.979081, 0.028292, 1.401019, 2.457522, 0.544661, -0.612618, -0.678410, -0.308351
280.000000, 1.165741, 1.067679, 0.107428, 1.082102, 2.290174, 0.483567, -0.485841, -0.251718, -0.059681
300.000000, 1.212841, 1.148219, 0.183668, 0.926640, 2.305608, 0.482635, -0.079547, 0.255167, -0.006491
320.000000, 1.245397, 1.221526, 0.260359, 0.952007, 2.420766, 0.449822, 0.142166, 0.281863, -0.219103
340.000000, 1.279011, 1.296600, 0.324115, 0.978832, 2.422044, 0.314962, -0.050201, -0.302166, -0.492854
360.000000, 1.320986, 1.376420, 0.358749, 0.867768, 2.188431, 0.114814, -0.323415, -0.972034, -0.544507
380.000000, 1.362453, 1.450961, 0.362444, 0.705522, 1.803391, -0.054316, -0.258088, -1.186848, -0.341461
400.000000, 1.392691, 1.506375, 0.346405, 0.666657, 1.436225, -0.132751, 0.090501, -0.912275, -0.106305
420.000000, 1.415234, 1.542112, 0.323311, 0.730803, 1.159308, -0.151664, 0.199650, -0.592193, -0.040005
440.000000, 1.440158, 1.570381, 0.296081, 0.660905, 0.908803, -0.166098, -0.149975, -0.528981, -0.048829
460.000000, 1.451087, 1.581989, 0.283475, 0.553146, 0.798156, -0.169751, -0.328141, -0.557873, -0.013459
480.000000, 1.467669, 1.602041, 0.261131, 0.297276, 0.597024, -0.152402, -0.456611, -0.597548, 0.151157
500.000000, 1.478293, 1.623418, 0.240340, 0.059111, 0.345952, -0.026951, 0.054257, -0.541875, 0.541621
520.000000, 1.479437, 1.628707, 0.253190, 0.335556, 0.168504, 0.226514, 1.044801, -0.506885, 0.822939
540.000000, 1.500083, 1.617895, 0.316329, 1.096411, -0.026248, 0.511483, 1.389614, -0.786995, 0.691665
560.000000, 1.560997, 1.599121, 0.417482, 1.681070, -0.379824, 0.683682, 0.458887, -1.242607, 0.240965
580.000000, 1.639529, 1.575656, 0.523734, 1.544451, -0.842374, 0.694464, -0.927109, -1.327084, -0.161230
600.000000, 1.704405, 1.535647, 0.632881, 0.707997, -1.262524, 0.593220, -1.543169, -0.608718, -0.335350
620.000000, 1.714296, 1.483114, 0.717095, 0.042011, -1.289529, 0.474415, -0.671619, 0.483389, -0.334775
640.000000, 1.697638, 1.428888, 0.783713, 0.020611, -0.966906, 0.342212, 0.416790, 1.167083, -0.429069
660.000000, 1.693442, 1.390646, 0.825351, 0.314458, -0.537452, 0.146265, 0.276909, 1.108383, -0.660691
680.000000, 1.705074, 1.374766, 0.827486, 0.133854, -0.212244, -0.128004, -0.952513, 0.834338, -0.831576
700.000000, 1.693829, 1.372257, 0.782687, -0.667591, 0.076734, -0.431802, -1.563871, 1.003097, -0.833919
720.000000, 1.634238, 1.376516, 0.692576, -1.332557, 0.502266, -0.721873, -0.432275, 1.497417, -0.821748
740.000000, 1.554862, 1.393505, 0.552664, -0.997852, 1.057125, -1.047981, 1.415075, 1.435470, -1.015512
760.000000, 1.516773, 1.429654, 0.355768, 0.001921, 1.406127, -1.467399, 1.627627, 0.344324, -1.277979
780.000000, 1.530728, 1.477270, 0.086513, 0.453038, 1.264910, -1.934966, -0.447765, -1.146042, -1.181698
800.000000, 1.534678, 1.513137, -0.250993, -0.541323, 0.700731, -2.241753, -2.756396, -1.758051, -0.401471
820.000000, 1.456916, 1.522037, -0.609369, -2.210814, 0.170380, -2.177009, -2.533901, -1.056981, 0.778195
840.000000, 1.303993, 1.512361, -0.924171, -2.930193, 0.010318, -1.710385, 0.392179, 0.071367, 1.731596
860.000000, 1.162874, 1.504967, -1.141248, -1.798166, 0.131585, -1.009248, 3.262340, 0.310485, 2.004051
880.000000, 1.119353, 1.507574, -1.243728, 0.177288, 0.103778, -0.327709, 3.105205, -0.631485, 1.718941
900.000000, 1.162274, 1.504353, -1.250194, 1.198123, -0.327265, 0.218531, 0.199786, -1.725408, 1.325037
920.000000, 1.206780, 1.474955, -1.180122, 0.464719, -0.990164, 0.645081, -2.448790, -1.800486, 1.082635
