0, 0.150000, 0.210000, -0.070000, -0.028889, -0.018889, -0.033712, 2.930000, -1.470000, 9.240000, 223.625000, 17.375000, 9.062500, -0.100000, -0.290000, -0.070000, -0.007778, 0.056667, -0.011111, -0.510000, -8.652500, 4.210000, 223.437500, 17.375000, 9.062500
18, 0.200000, 0.010000, -0.140000, -0.017778, -0.010000, -0.051111, 2.930000, -1.470000, 9.230000, 223.500000, 17.375000, 9.000000, -0.130000, 0.100000, 0.280000, 0.011111, 0.044444, -0.041111, -0.510000, -8.652500, 4.210000, 223.500000, 17.375000, 9.000000
32, 0.310000, 0.420000, -0.280000, 0.024444, 0.017778, -0.045556, 2.940000, -1.460000, 9.230000, 223.500000, 17.437500, 9.000000, -0.080000, -0.090000, 0.210000, 0.033333, 0.026667, -0.005556, -0.510000, -8.642500, 4.210000, 223.500000, 17.437500, 8.937500
49, 0.260000, 0.020000, -0.150000, 0.026667, 0.038889, -0.018889, 2.930000, -1.450000, 9.240000, 223.500000, 17.375000, 8.937500, -0.030000, 0.000000, 0.160000, 0.065556, 0.024444, 0.005556, -0.510000, -8.642500, 4.220000, 223.500000, 17.375000, 8.937500
67, 0.170000, 0.400000, 0.180000, 0.026667, 0.056667, -0.033333, 2.930000, -1.450000, 9.240000, 223.312500, 17.375000, 8.937500, 0.020000, -0.040000, 0.000000, 0.016667, 0.030000, 0.018889, -0.520000, -8.642500, 4.230000, 223.375000, 17.375000, 8.875000
84, 0.170000, 0.470000, -0.020000, -0.046667, 0.042222, -0.040000, 2.920000, -1.450000, 9.240000, 223.375000, 17.312500, 8.937500, -0.040000, -0.130000, 0.060000, -0.045556, 0.073333, -0.013333, -0.520000, -8.642500, 4.220000, 223.437500, 17.312500, 8.937500
102, 0.190000, 0.420000, 0.090000, -0.088889, 0.054444, -0.017778, 2.910000, -1.470000, 9.240000, 223.437500, 17.250000, 9.000000, -0.230000, -0.070000, 0.420000, -0.066667, 0.061111, -0.013333, -0.530000, -8.642500, 4.210000, 223.187500, 17.250000, 9.000000
120, 0.140000, 0.260000, 0.360000, -0.055556, 0.037778, 0.002222, 2.910000, -1.470000, 9.240000, 223.187500, 17.250000, 9.062500, -0.140000, -0.250000, 0.360000, -0.050000, 0.022222, 0.002222, -0.530000, -8.642500, 4.210000, 223.187500, 17.250000, 9.062500
141, 0.260000, 0.260000, -0.010000, -0.008889, 0.022222, 0.013333, 2.900000, -1.480000, 9.240000, 223.187500, 17.187500, 9.062500, -0.080000, 0.070000, 0.390000, -0.014444, -0.012222, -0.012222, -0.520000, -8.652500, 4.210000, 223.187500, 17.187500, 9.000000
161, 0.170000, 0.540000, 0.200000, -0.041111, -0.001111, 0.021111, 2.910000, -1.460000, 9.240000, 223.125000, 17.250000, 9.000000, -0.130000, 0.060000, 0.360000, -0.053333, -0.007778, 0.000000, -0.530000, -8.652500, 4.200000, 223.125000, 17.250000, 9.000000
182, 0.210000, 0.400000, 0.020000, -0.088889, -0.014444, 0.033333, 2.910000, -1.460000, 9.240000, 223.125000, 17.250000, 9.000000, -0.090000, -0.070000, 0.280000, -0.111111, -0.016667, -0.018889, -0.530000, -8.652500, 4.190000, 223.125000, 17.250000, 9.000000
200, 0.020000, 0.390000, 0.240000, -0.112222, -0.045556, 0.043333, 2.920000, -1.480000, 9.240000, 223.062500, 17.312500, 9.062500, -0.250000, -0.120000, 0.230000, -0.125556, -0.016667, -0.043333, -0.520000, -8.662500, 4.170000, 222.875000, 17.312500, 9.125000
221, 0.000000, 0.180000, -0.070000, -0.087778, -0.015556, 0.044444, 2.920000, -1.490000, 9.230000, 222.875000, 17.312500, 9.187500, -0.340000, -0.050000, 0.090000, -0.083333, -0.045556, -0.063333, -0.510000, -8.672500, 4.160000, 222.875000, 17.312500, 9.187500
241, -0.180000, -0.070000, -0.100000, -0.058889, -0.033712, 0.030000, 2.930000, -1.510000, 9.230000, 222.875000, 17.375000, 9.250000, -0.250000, 0.010000, -0.110000, -0.051111, -0.052222, -0.065556, -0.490000, -8.672500, 4.150000, 222.812500, 17.375000, 9.312500
262, -0.130000, -0.010000, -0.270000, -0.036667, -0.055556, 0.023333, 2.930000, -1.520000, 9.230000, 222.750000, 17.437500, 9.312500, -0.170000, 0.480000, -0.160000, -0.032222, -0.057778, -0.090000, -0.480000, -8.672500, 4.150000, 222.687500, 17.437500, 9.375000
280, -0.090000, 0.030000, -0.430000, -0.014444, -0.066667, 0.024444, 2.950000, -1.520000, 9.220000, 222.687500, 17.500000, 9.375000, -0.020000, 0.270000, -0.300000, -0.016667, -0.063333, -0.035556, -0.470000, -8.682500, 4.150000, 222.687500, 17.500000, 9.375000
301, 0.110000, -0.120000, -0.740000, 0.025556, -0.023333, 0.005556, 2.950000, -1.520000, 9.220000, 222.687500, 17.500000, 9.375000, 0.150000, 0.440000, -0.360000, 0.006667, -0.036667, -0.018889, -0.460000, -8.682500, 4.150000, 222.625000, 17.500000, 9.312500
321, 0.280000, 0.110000, -0.790000, 0.011111, 0.022222, -0.003333, 2.950000, -1.520000, 9.220000, 222.625000, 17.500000, 9.312500, 0.220000, 0.530000, -0.190000, 0.013333, -0.002222, 0.012222, -0.460000, -8.682500, 4.150000, 222.625000, 17.500000, 9.312500
342, 0.240000, 0.220000, -0.540000, -0.011111, 0.042222, -0.006667, 2.950000, -1.510000, 9.220000, 222.625000, 17.500000, 9.312500, 0.040000, 0.320000, 0.210000, -0.017778, 0.040000, 0.044444, -0.470000, -8.682500, 4.150000, 222.625000, 17.437500, 9.312500
