0, 0.090000, 0.150000, -0.480000, 0.017778, 0.004444, 0.021111, 3.340000, -2.190000, 8.950000, 225.750000, 19.937500, 13.750000, -0.090000, 0.160000, 0.100000, -0.006667, -0.003333, 0.016667, -0.720000, -9.110000, 3.550000, 225.750000, 19.937500, 13.750000
14, 0.040000, 0.310000, -0.300000, 0.016667, 0.040000, 0.013333, 3.340000, -2.190000, 8.950000, 225.750000, 19.937500, 13.750000, 0.000000, 0.190000, 0.060000, -0.010000, -0.015556, 0.018889, -0.720000, -9.110000, 3.540000, 225.562500, 19.875000, 13.750000
31, -0.010000, -0.090000, -0.110000, -0.012222, 0.046667, 0.024444, 3.330000, -2.190000, 8.950000, 225.562500, 19.875000, 13.750000, 0.040000, 0.040000, -0.270000, -0.033333, 0.005556, 0.006667, -0.720000, -9.110000, 3.540000, 225.562500, 19.812500, 13.750000
47, 0.030000, 0.000000, -0.280000, -0.010000, 0.037778, -0.011111, 3.320000, -2.190000, 8.950000, 225.562500, 19.812500, 13.750000, -0.030000, 0.170000, 0.120000, -0.033333, 0.027778, -0.003333, -0.720000, -9.110000, 3.530000, 225.562500, 19.812500, 13.750000
68, 0.120000, 0.180000, -0.310000, -0.005556, 0.040000, -0.010000, 3.320000, -2.190000, 8.960000, 225.500000, 19.750000, 13.750000, -0.050000, 0.000000, 0.070000, -0.003333, 0.021111, 0.014444, -0.730000, -9.110000, 3.530000, 225.500000, 19.750000, 13.750000
88, 0.030000, 0.110000, 0.010000, 0.035556, 0.053333, -0.002222, 3.310000, -2.180000, 8.960000, 225.500000, 19.750000, 13.687500, -0.070000, -0.010000, 0.070000, 0.004444, 0.014444, 0.024444, -0.730000, -9.110000, 3.530000, 225.500000, 19.750000, 13.687500
107, 0.020000, 0.320000, 0.030000, 0.021111, 0.064444, 0.007778, 3.300000, -2.180000, 8.970000, 225.562500, 19.687500, 13.625000, -0.110000, -0.010000, 0.140000, -0.007778, 0.025556, 0.021111, -0.740000, -9.110000, 3.530000, 225.562500, 19.687500, 13.625000
127, 0.000000, 0.120000, 0.020000, 0.005556, 0.056667, 0.014444, 3.290000, -2.170000, 8.970000, 225.500000, 19.625000, 13.625000, -0.100000, -0.060000, 0.160000, -0.012222, 0.024444, 0.001111, -0.740000, -9.110000, 3.530000, 225.500000, 19.625000, 13.625000
147, 0.000000, 0.000000, 0.020000, 0.004444, 0.028889, -0.004444, 3.280000, -2.170000, 8.970000, 225.500000, 19.562500, 13.625000, -0.200000, -0.130000, 0.340000, -0.004444, 0.026667, -0.013333, -0.740000, -9.110000, 3.530000, 225.500000, 19.562500, 13.625000
168, 0.030000, 0.080000, -0.050000, 0.033333, 0.041111, -0.008889, 3.280000, -2.170000, 8.980000, 225.375000, 19.500000, 13.562500, -0.190000, 0.040000, 0.440000, 0.012222, -0.033712, -0.014444, -0.740000, -9.110000, 3.540000, 225.375000, 19.500000, 13.562500
