0, 0.180000, -0.310000, -0.250000, -0.001111, -0.083333, 0.020000, 2.930000, -0.510000, 9.340000, 232.500000, 17.437500, 3.125000, 0.010000, 0.190000, -0.230000, 0.055556, 0.000000, -0.063333, -1.070000, -9.090000, 3.510000, 232.500000, 17.437500, 3.125000
15, 0.400000, -0.360000, -0.730000, 0.064444, -0.030000, -0.016667, 2.940000, -0.500000, 9.340000, 232.562500, 17.437500, 3.000000, 0.120000, 0.220000, -0.470000, 0.115556, 0.002222, -0.012222, -1.060000, -9.080000, 3.520000, 232.562500, 17.437500, 3.000000
35, 0.410000, 0.260000, -0.480000, 0.095556, 0.057778, -0.087778, 2.930000, -0.480000, 9.340000, 232.562500, 17.375000, 2.937500, 0.180000, 0.390000, -0.170000, 0.128889, 0.037778, 0.007778, -1.060000, -9.080000, 3.530000, 232.375000, 17.375000, 2.937500
52, 0.440000, 0.610000, -0.380000, 0.011111, 0.116667, -0.097778, 2.910000, -0.470000, 9.350000, 232.437500, 17.312500, 2.875000, 0.130000, 0.250000, 0.250000, 0.061111, 0.100000, 0.045556, -1.080000, -9.070000, 3.540000, 232.500000, 17.250000, 2.875000
72, 0.230000, 1.240000, 0.770000, -0.080000, 0.036667, -0.070000, 2.900000, -0.480000, 9.350000, 232.500000, 17.187500, 2.937500, -0.330000, -0.240000, 1.340000, -0.036667, 0.136667, 0.050000, -1.090000, -9.070000, 3.540000, 232.562500, 17.250000, 3.000000
91, 0.440000, 1.510000, 0.890000, -0.084444, -0.046667, -0.005556, 2.910000, -0.490000, 9.350000, 232.375000, 17.250000, 3.000000, -0.590000, -0.180000, 2.010000, -0.087778, 0.076667, 0.038889, -1.110000, -9.080000, 3.520000, 232.375000, 17.250000, 3.000000
111, 0.350000, 2.670000, 1.680000, -0.112222, -0.087778, 0.082222, 2.920000, -0.510000, 9.340000, 232.312500, 17.312500, 3.125000, -0.940000, -0.680000, 2.770000, -0.150000, -0.011111, 0.050000, -1.120000, -9.080000, 3.500000, 232.250000, 17.375000, 3.250000
132, 0.000000, 3.230000, 2.410000, -0.200000, -0.273333, 0.258889, 2.960000, -0.560000, 9.330000, 232.125000, 17.562500, 3.437500, -0.920000, -0.910000, 2.840000, -0.266667, -0.167778, -0.078889, -1.100000, -9.100000, 3.460000, 232.125000, 17.562500, 3.437500
152, -0.420000, 3.190000, 3.480000, -0.271111, -0.702222, 0.470000, 3.060000, -0.630000, 9.290000, 231.312500, 18.187500, 3.875000, -0.860000, -0.830000, 2.680000, -0.378889, -0.305556, -0.304444, -1.040000, -9.130000, 3.410000, 231.000000, 18.625000, 4.125000
170, -0.320000, 3.150000, 1.910000, -0.370000, -1.058889, 0.715556, 3.220000, -0.730000, 9.230000, 230.625000, 19.187500, 4.500000, -0.720000, 0.330000, 1.980000, -0.487778, -0.455556, -0.556667, -0.930000, -9.170000, 3.340000, 230.187500, 19.812500, 4.875000
191, -0.600000, 2.540000, 1.870000, -0.374444, -1.454444, 0.991111, 3.440000, -0.850000, 9.140000, 229.437500, 20.562500, 5.312500, -0.880000, 0.550000, 1.410000, -0.627778, -0.641111, -0.618889, -0.780000, -9.210000, 3.240000, 229.437500, 20.562500, 5.312500
211, -0.790000, 1.800000, -0.170000, -0.170000, -1.763333, 1.387778, 3.710000, -0.980000, 9.020000, 228.000000, 22.250000, 6.187500, -1.270000, 0.650000, 0.750000, -0.723333, -0.990000, -0.618889, -0.620000, -9.270000, 3.130000, 227.125000, 23.062500, 6.625000
232, -0.690000, 0.030000, -2.750000, -0.104444, -1.502222, 1.746667, 3.950000, -1.120000, 8.900000, 226.125000, 23.750000, 7.187500, -0.040000, 0.490000, -2.280000, -0.660000, -1.588889, -0.692222, -0.420000, -9.310000, 3.020000, 226.125000, 23.750000, 7.187500
250, 0.200000, -7.890000, -4.670000, -0.095556, -1.056667, 1.430000, 4.110000, -1.260000, 8.810000, 224.000000, 24.812500, 8.125000, 3.280000, 1.010000, -8.920000, -0.297778, -1.525556, -0.710000, -0.200000, -9.340000, 2.960000, 223.437500, 25.187500, 8.437500
271, 1.040000, -9.430000, -7.480000, -0.218889, -0.691111, 0.477778, 4.220000, -1.340000, 8.740000, 223.187500, 25.500000, 8.687500, 4.800000, 3.670000, -11.450000, 0.175556, -0.566667, -0.521111, -0.050000, -9.340000, 2.970000, 223.312500, 25.812500, 8.937500
291, 2.610000, -9.930000, -15.780000, -0.892222, 0.156667, -0.778889, 4.270000, -1.420000, 8.710000, 223.375000, 25.812500, 9.250000, 5.170000, 6.340000, -15.580000, 0.106667, 0.786667, 0.243333, -0.070000, -9.330000, 3.000000, 223.375000, 25.812500, 9.250000
312, 1.730000, -11.610000, -19.760000, -1.784444, 3.555556, -2.373333, 3.880000, -1.530000, 8.682500, 226.125000, 23.250000, 9.812500, 2.830000, 3.700000, -19.139999, -0.495556, 3.227778, 1.057778, -0.370000, -9.340000, 2.930000, 228.312500, 20.500000, 10.062500
332, -0.050000, -13.240000, -28.730000, -2.636667, 8.563334, -4.062222, 2.760000, -1.720000, 9.250000, 231.187500, 16.312500, 10.500000, -1.940000, 5.120000, -10.960000, -0.598889, 7.203333, 1.432222, -0.950000, -9.360000, 2.750000, 231.187500, 16.312500, 10.500000
351, -7.850000, -13.340000, -24.969999, -2.736667, 13.475555, -5.251111, 0.710000, -2.050000, 9.560000, 238.312500, 4.125000, 12.062500, -5.770000, 7.790000, -4.470000, -1.042222, 7.193333, 2.553333, -1.710000, -9.350000, 2.400000, 242.000000, -2.875000, 13.312500
371, -19.200001, -8.950000, -7.380000, -1.575556, 14.417778, -5.120000, -1.670000, -2.450000, 9.340000, 245.687500, -9.750000, 14.687500, -7.530000, 6.230000, -1.450000, -0.966667, 5.887778, 4.502222, -2.670000, -9.220000, 1.960000, 249.250000, -16.125000, 16.125000
392, -20.709999, 0.900000, 3.380000, -0.407778, 11.974444, -4.242222, -3.630000, -2.780000, 8.670000, 252.500000, -21.687500, 17.750000, -10.070000, -0.130000, 4.350000, -1.205556, 4.213333, 5.538889, -3.760000, -8.930000, 1.490000, 252.500000, -21.687500, 17.750000
412, -22.240000, 9.690000, 26.410000, -1.027778, 6.501111, -2.712222, -4.750000, -3.160000, 7.960000, 257.062500, -29.000000, 21.625000, -9.760000, -4.480000, 7.800000, -1.737778, 2.987778, 4.786667, -4.680000, -8.550000, 0.960000, 258.187500, -29.937500, 23.125000
431, -16.180000, 16.100000, 25.490000, -1.455556, -0.244444, -0.688889, -4.850000, -3.470000, 7.770000, 258.312500, -29.625000, 24.062500, -11.270000, -12.910000, 15.920000, -2.390000, 2.761111, 2.801111, -5.260000, -8.260000, 0.340000, 258.312500, -29.625000, 24.062500
451, -13.280000, 6.690000, 18.650000, -1.177778, -2.720000, 0.350000, -4.540000, -3.660000, 7.880000, 257.125000, -27.562500, 24.875000, -11.750000, -13.620000, 20.070000, -1.900000, 1.546667, -0.014444, -5.370000, -8.190000, -0.180000, 256.375000, -26.062500, 24.750000
471, -10.620000, 10.210000, 16.080000, -0.382222, -4.021111, 0.731111, -4.020000, -3.690000, 8.140000, 255.500000, -24.187500, 24.375000, -9.140000, -3.800000, 15.380000, -0.460000, -0.897778, -2.276667, -5.090000, -8.370000, -0.280000, 254.250000, -21.937500, 23.812500
492, -10.000000, 12.000000, 14.280000, -0.354444, -6.155556, 1.873333, -3.240000, -3.640000, 8.500000, 252.500000, -19.312500, 23.125000, -6.070000, 1.080000, 8.390000, -0.246667, -2.845556, -2.901111, -4.640000, -8.630000, -0.090000, 252.500000, -19.312500, 23.125000
510, -10.220000, 10.490000, 10.590000, -0.523333, -8.456667, 3.317778, -2.140000, -3.560000, 8.682500, 247.562500, -12.625000, 21.875000, -4.350000, 1.740000, 5.640000, -0.776667, -3.713333, -2.741111, -4.180000, -8.682500, 0.090000, 244.375000, -8.625000, 21.437500
531, -8.430000, 2.490000, 0.940000, -0.516667, -9.353333, 4.153333, -0.810000, -3.540000, 9.100000, 241.187500, -4.750000, 21.250000, -2.600000, -2.410000, 1.150000, -1.030000, -4.138889, -2.341111, -3.740000, -9.050000, 0.230000, 241.187500, -4.750000, 21.250000
551, -0.360000, -6.550000, -13.380000, -0.055556, -6.515555, 3.206667, 0.230000, -3.550000, 9.130000, 235.875000, 1.312500, 21.250000, -1.870000, -3.550000, -3.770000, -0.938889, -4.413333, -2.630000, -3.290000, -9.230000, 0.350000, 233.875000, 3.312500, 21.312500
572, -1.980000, -7.220000, -4.890000, 0.010000, -4.587778, 2.400000, 0.880000, -3.580000, 9.080000, 232.062500, 5.187500, 21.500000, 0.850000, 0.420000, -10.260000, -0.584444, -4.196667, -3.286667, -2.690000, -9.410000, 0.480000, 230.437500, 7.000000, 21.750000
590, -0.130000, -9.940000, -9.680000, -0.363333, -3.655555, 1.963333, 1.440000, -3.660000, 8.970000, 229.000000, 8.437500, 22.187500, 1.380000, -0.070000, -13.290000, -0.730000, -3.423333, -3.011111, -2.100000, -9.560000, 0.520000, 229.000000, 8.437500, 22.187500
611, 0.840000, -13.590000, -9.840000, -0.775556, -1.953333, 0.902222, 1.750000, -3.810000, 8.672500, 227.250000, 10.250000, 23.250000, 3.630000, -1.120000, -15.160000, -0.666667, -2.035556, -2.620000, -1.570000, -9.660000, 0.480000, 227.000000, 11.062500, 23.875000
631, 0.100000, -21.600000, -2.980000, -0.762222, -1.953333, -0.705556, 2.070000, -3.940000, 8.730000, 227.187500, 12.187500, 24.312500, 4.340000, -4.840000, -17.709999, -0.022222, -0.717778, -1.995556, -1.170000, -9.720000, 0.460000, 227.187500, 12.187500, 24.312500
652, -0.260000, -23.650000, -5.180000, -0.157778, -1.973333, -2.870000, 2.580000, -3.890000, 8.620000, 229.250000, 15.250000, 24.312500, 3.290000, -6.460000, -16.809999, 1.178889, 1.023333, -1.797778, -0.840000, -9.750000, 0.610000, 231.250000, 17.125000, 23.625000
672, -2.850000, -23.840000, -6.760000, 1.033333, -1.965556, -5.441111, 3.240000, -3.510000, 8.560000, 233.937500, 19.312500, 22.312500, 2.330000, -2.960000, -16.230000, 2.852222, 2.417778, -2.351111, -0.470000, -9.730000, 1.040000, 237.187500, 21.500000, 20.312500
691, -5.610000, -20.700001, -6.840000, 2.196667, -1.612222, -7.763333, 3.940000, -2.710000, 8.550000, 241.000000, 23.687500, 17.562500, 0.350000, 0.300000, -14.790000, 4.191111, 3.828889, -2.725556, -0.070000, -9.650000, 1.730000, 241.000000, 23.687500, 17.562500
