0, 0.220000, -0.910000, -0.860000, -0.052222, 0.002222, -0.033712, 3.360000, -1.790000, 9.030000, 230.000000, 20.062500, 11.187500, 0.420000, -0.100000, -0.760000, -0.047778, 0.065556, -0.035556, -0.450000, -8.950000, 3.960000, 230.000000, 20.062500, 11.187500
17, 0.330000, -1.200000, -0.900000, -0.062222, 0.045556, -0.073333, 3.360000, -1.790000, 9.030000, 230.062500, 20.000000, 11.250000, 0.700000, -0.190000, -1.160000, -0.058889, 0.085556, -0.045556, -0.450000, -8.950000, 3.960000, 230.125000, 20.000000, 11.250000
35, 0.430000, -1.390000, -1.170000, -0.077778, 0.143333, -0.160000, 3.340000, -1.800000, 9.030000, 230.250000, 19.937500, 11.250000, 0.470000, -0.350000, -0.900000, -0.043333, 0.190000, -0.036667, -0.460000, -8.960000, 3.950000, 230.375000, 19.812500, 11.250000
56, 0.310000, -0.760000, -1.000000, -0.008889, 0.251111, -0.257778, 3.310000, -1.790000, 9.050000, 230.500000, 19.750000, 11.187500, 0.170000, 0.330000, -0.600000, 0.068889, 0.262222, 0.010000, -0.470000, -8.960000, 3.950000, 230.687500, 19.625000, 11.062500
70, 0.010000, -0.830000, -0.380000, 0.076667, 0.298889, -0.286667, 3.270000, -1.760000, 9.070000, 230.812500, 19.500000, 11.000000, -0.060000, 0.300000, -0.490000, 0.150000, 0.302222, 0.180000, -0.510000, -8.940000, 3.970000, 230.812500, 19.500000, 11.000000
88, -0.690000, 1.290000, 0.550000, 0.121111, 0.292222, -0.325556, 3.230000, -1.720000, 9.090000, 231.187500, 19.250000, 10.687500, -1.140000, -0.030000, 0.700000, 0.163333, 0.341111, 0.236667, -0.580000, -8.930000, 4.000000, 231.187500, 19.250000, 10.687500
109, -1.110000, 2.340000, 1.290000, 0.095556, 0.275556, -0.258889, 3.190000, -1.690000, 9.110000, 231.437500, 19.000000, 10.562500, -2.250000, 0.760000, 2.070000, 0.130000, 0.283333, 0.210000, -0.610000, -8.920000, 4.010000, 231.437500, 19.000000, 10.562500
129, -1.550000, 3.580000, 2.440000, -0.074444, 0.174444, 0.057778, 3.150000, -1.700000, 9.120000, 231.500000, 18.750000, 10.562500, -2.740000, 0.310000, 3.140000, -0.107778, 0.041111, 0.164444, -0.680000, -8.920000, 4.000000, 231.500000, 18.750000, 10.562500
150, -1.420000, 3.190000, 2.570000, -0.090000, -0.046667, 0.307778, 3.140000, -1.730000, 9.120000, 231.250000, 18.687500, 10.750000, -2.040000, 0.150000, 2.760000, -0.160000, -0.141111, 0.091111, -0.670000, -8.940000, 3.970000, 231.250000, 18.687500, 10.750000
168, -0.780000, 3.040000, 1.700000, -0.091111, -0.198889, 0.420000, 3.170000, -1.780000, 9.100000, 230.750000, 18.875000, 11.062500, -1.580000, 0.000000, 2.220000, -0.273333, -0.416667, -0.047778, -0.620000, -8.960000, 3.920000, 230.750000, 18.875000, 11.062500
189, -0.260000, 3.200000, 0.650000, -0.221111, -0.370000, 0.852222, 3.210000, -1.860000, 9.070000, 229.875000, 19.062500, 11.625000, -1.220000, 0.990000, 1.490000, -0.557778, -0.755556, -0.136667, -0.540000, -9.000000, 3.840000, 229.875000, 19.062500, 11.625000
209, 0.130000, 2.460000, -0.510000, -0.264444, -0.348889, 1.044444, 3.220000, -1.980000, 9.040000, 228.687500, 19.187500, 12.375000, -0.100000, 0.900000, 0.700000, -0.852222, -1.096667, 0.035556, -0.500000, -9.030000, 3.780000, 228.687500, 19.187500, 12.375000
230, 0.360000, -1.320000, -1.080000, -0.657778, -0.152222, 1.165556, 3.210000, -2.160000, 9.000000, 227.375000, 19.062500, 13.437500, 1.600000, -1.280000, -2.000000, -0.927778, -1.048889, 0.001111, -0.400000, -9.120000, 3.560000, 227.375000, 19.062500, 13.437500
250, -0.450000, -3.910000, -0.010000, -0.560000, -0.128889, 0.761111, 3.190000, -2.310000, 8.970000, 226.625000, 19.000000, 14.437500, 1.720000, -4.190000, -2.360000, -0.820000, -0.783333, -0.191111, -0.270000, -9.160000, 3.460000, 226.625000, 19.000000, 14.437500
269, 0.320000, -8.060000, -1.740000, -0.355556, -0.203333, 0.665556, 3.210000, -2.390000, 8.950000, 226.000000, 19.125000, 14.937500, 3.410000, -3.970000, -4.410000, -0.316667, -0.651111, -0.755556, -0.060000, -9.170000, 3.450000, 226.000000, 19.125000, 14.937500
289, 3.200000, -13.290000, -7.860000, 0.484444, 0.067778, -0.661111, 3.230000, -2.310000, 8.960000, 226.312500, 19.250000, 14.437500, 6.320000, 2.150000, -9.920000, 0.720000, -0.624444, -1.261111, 0.160000, -9.110000, 3.620000, 226.312500, 19.250000, 14.437500
310, 4.320000, -11.700000, -11.360000, 0.857778, 0.377778, -1.336667, 3.190000, -2.040000, 9.040000, 228.000000, 18.937500, 12.750000, 5.990000, 3.900000, -10.630000, 1.365556, 1.017778, 0.201111, 0.110000, -9.060000, 3.740000, 228.000000, 18.937500, 12.750000
330, 0.020000, -3.480000, -6.060000, 1.091111, 1.410000, -2.841111, 3.040000, -1.690000, 9.160000, 230.875000, 18.062500, 10.437500, 1.470000, 3.700000, -8.280000, 1.343333, 1.674444, 0.861111, -0.330000, -8.920000, 4.040000, 230.875000, 18.062500, 10.437500
348, -5.440000, 7.340000, -0.820000, 0.580000, 2.272222, -2.644444, 2.770000, -1.410000, 9.290000, 233.937500, 16.437500, 8.625000, -7.690000, 4.020000, 3.280000, 0.412222, 3.236667, 1.734444, -0.600000, -8.900000, 4.060000, 233.937500, 16.437500, 8.625000
369, -7.830000, 13.150000, 4.700000, 0.135556, 1.994444, -2.184444, 2.480000, -1.320000, 9.390000, 236.062500, 14.625000, 8.000000, -10.680000, 1.850000, 8.632500, -0.145556, 2.978889, 1.624444, -1.300000, -8.890000, 3.900000, 236.062500, 14.625000, 8.000000
389, -8.470000, 14.140000, 9.440000, -0.607778, 1.855556, -0.046667, 2.140000, -1.400000, 9.460000, 236.750000, 12.625000, 8.437500, -11.180000, 0.780000, 13.970000, -0.868889, 1.120000, 0.295556, -1.370000, -8.950000, 3.750000, 236.750000, 12.625000, 8.437500
