0, 0.310000, 0.290000, -0.360000, 0.038889, 0.014444, -0.060000, 3.210000, -1.990000, 9.040000, 229.937500, 19.125000, 12.375000, 0.130000, 0.310000, -0.170000, 0.054444, 0.051111, -0.023333, -0.380000, -9.080000, 3.680000, 229.937500, 19.125000, 12.375000
16, 0.300000, 0.130000, -0.450000, 0.030000, 0.044444, -0.045556, 3.200000, -1.980000, 9.050000, 230.000000, 19.062500, 12.375000, 0.000000, 0.220000, 0.130000, 0.013333, 0.071111, 0.020000, -0.380000, -9.080000, 3.680000, 230.000000, 19.062500, 12.375000
35, 0.090000, -0.040000, -0.020000, -0.002222, 0.091111, -0.036667, 3.190000, -1.980000, 9.050000, 230.000000, 18.937500, 12.375000, -0.140000, -0.260000, 0.250000, -0.012222, 0.081111, 0.074444, -0.400000, -9.080000, 3.680000, 230.000000, 18.937500, 12.375000
53, -0.010000, 0.000000, 0.360000, 0.013333, 0.107778, -0.050000, 3.180000, -1.980000, 9.060000, 230.062500, 18.937500, 12.312500, -0.230000, -0.290000, 0.260000, 0.001111, 0.074444, 0.074444, -0.420000, -9.070000, 3.680000, 230.062500, 18.875000, 12.312500
67, -0.060000, 0.100000, 0.520000, 0.023333, 0.078889, -0.060000, 3.170000, -1.970000, 9.060000, 230.125000, 18.812500, 12.250000, -0.260000, -0.240000, 0.360000, 0.002222, 0.061111, 0.070000, -0.430000, -9.070000, 3.680000, 230.125000, 18.812500, 12.250000
86, 0.070000, 0.650000, 0.310000, 0.017778, 0.077778, -0.056667, 3.150000, -1.970000, 9.070000, 230.187500, 18.750000, 12.250000, -0.420000, -0.140000, 0.850000, -0.011111, 0.058889, 0.061111, -0.440000, -9.070000, 3.670000, 230.187500, 18.750000, 12.250000
104, -0.030000, 0.740000, 0.630000, 0.017778, 0.088889, 0.003333, 3.140000, -1.960000, 9.070000, 230.187500, 18.687500, 12.187500, -0.500000, -0.310000, 0.910000, -0.027778, -0.008889, 0.057778, -0.450000, -9.080000, 3.670000, 230.187500, 18.687500, 12.187500
125, -0.090000, 0.660000, 0.590000, 0.030000, 0.071111, 0.082222, 3.120000, -1.960000, 9.080000, 230.062500, 18.562500, 12.187500, -0.450000, -0.010000, 0.830000, -0.021111, -0.090000, 0.030000, -0.460000, -9.080000, 3.670000, 230.062500, 18.562500, 12.187500
145, -0.020000, 0.870000, 0.480000, 0.018889, 0.040000, 0.108889, 3.120000, -1.970000, 9.080000, 230.000000, 18.562500, 12.187500, -0.500000, 0.170000, 0.910000, -0.057778, -0.114444, 0.015556, -0.450000, -9.080000, 3.660000, 229.937500, 18.500000, 12.250000
166, -0.020000, 1.250000, 0.480000, -0.045556, 0.015556, 0.164444, 3.100000, -1.990000, 9.080000, 229.750000, 18.437500, 12.375000, -0.560000, 0.150000, 1.050000, -0.152222, -0.156667, 0.004444, -0.440000, -9.090000, 3.640000, 229.750000, 18.437500, 12.375000
186, 0.000000, 1.430000, 0.340000, -0.118889, 0.003333, 0.264444, 3.090000, -2.030000, 9.070000, 229.437500, 18.375000, 12.625000, -0.530000, 0.580000, 0.960000, -0.237778, -0.234444, -0.002222, -0.430000, -9.100000, 3.600000, 229.437500, 18.375000, 12.625000
