0, 0.050000, 0.210000, -0.490000, 0.043333, 0.014444, -0.016667, 4.730000, -1.190000, 8.500000, 236.500000, 28.812500, 7.937500, 0.000000, 0.310000, -0.330000, 0.057778, -0.015556, 0.042222, 0.020000, -9.190000, 3.400000, 236.500000, 28.812500, 7.937500
17, -0.050000, -0.310000, -0.120000, -0.041111, 0.003333, -0.053333, 4.730000, -1.190000, 8.500000, 236.312500, 28.812500, 8.000000, -0.100000, 0.000000, -0.280000, -0.004444, 0.038889, -0.002222, 0.010000, -9.190000, 3.400000, 236.375000, 28.812500, 8.000000
33, -0.060000, -0.380000, -0.050000, -0.026667, -0.015556, -0.097778, 4.730000, -1.190000, 8.500000, 236.437500, 28.812500, 7.937500, -0.240000, -0.060000, -0.090000, -0.011111, 0.095556, -0.031111, 0.010000, -9.190000, 3.390000, 236.437500, 28.812500, 7.937500
49, 0.190000, -0.400000, -0.460000, -0.004444, -0.001111, -0.075556, 4.730000, -1.180000, 8.500000, 236.500000, 28.812500, 7.937500, -0.060000, 0.040000, -0.060000, 0.025556, 0.068889, -0.022222, 0.010000, -9.190000, 3.400000, 236.500000, 28.812500, 7.937500
70, 0.300000, -0.300000, -0.450000, 0.047778, 0.062222, -0.101111, 4.730000, -1.170000, 8.500000, 236.312500, 28.750000, 7.750000, -0.070000, 0.120000, -0.180000, 0.078889, 0.066667, 0.012222, 0.000000, -9.190000, 3.410000, 236.312500, 28.750000, 7.750000
90, -0.020000, 0.150000, 0.010000, 0.056667, 0.111111, -0.127778, 4.710000, -1.140000, 8.520000, 236.437500, 28.687500, 7.625000, -0.070000, 0.190000, -0.160000, 0.077778, 0.101111, 0.083333, -0.010000, -9.180000, 3.430000, 236.437500, 28.687500, 7.625000
111, -0.110000, 0.500000, 0.360000, 0.001111, 0.058889, -0.106667, 4.700000, -1.140000, 8.520000, 236.312500, 28.625000, 7.562500, -0.600000, -0.240000, 0.830000, 0.050000, 0.124444, 0.031111, -0.020000, -9.180000, 3.430000, 236.312500, 28.625000, 7.562500
129, 0.030000, 0.710000, 0.410000, -0.016667, 0.030000, -0.043333, 4.700000, -1.140000, 8.530000, 236.312500, 28.625000, 7.562500, -0.570000, 0.110000, 0.720000, 0.050000, 0.040000, -0.018889, -0.030000, -9.170000, 3.450000, 236.312500, 28.625000, 7.562500
150, -0.020000, 0.510000, 0.400000, 0.023333, 0.002222, 0.004444, 4.700000, -1.130000, 8.520000, 236.312500, 28.625000, 7.562500, -0.580000, 0.100000, 0.760000, 0.048889, -0.021111, 0.005556, -0.030000, -9.170000, 3.450000, 236.312500, 28.625000, 7.562500
170, -0.040000, 0.930000, 0.230000, 0.043333, -0.053333, 0.025556, 4.700000, -1.130000, 8.520000, 236.062500, 28.687500, 7.562500, -0.460000, 0.250000, 0.760000, -0.006667, -0.070000, -0.030000, -0.020000, -9.170000, 3.450000, 236.062500, 28.687500, 7.562500
191, 0.110000, 0.950000, -0.180000, -0.024444, -0.052222, 0.116667, 4.710000, -1.150000, 8.510000, 235.937500, 28.750000, 7.687500, -0.160000, 0.290000, 0.320000, -0.048889, -0.077778, -0.054444, -0.010000, -9.170000, 3.450000, 235.937500, 28.750000, 7.687500
211, 0.100000, 0.300000, 0.180000, -0.075556, -0.064444, 0.150000, 4.720000, -1.160000, 8.510000, 235.500000, 28.812500, 7.875000, -0.140000, 0.190000, 0.480000, -0.084444, -0.097778, -0.054444, 0.000000, -9.170000, 3.450000, 235.500000, 28.812500, 7.875000
230, 0.360000, 0.080000, -0.510000, -0.058889, -0.091111, 0.138889, 4.730000, -1.190000, 8.500000, 235.312500, 28.875000, 8.000000, -0.050000, 0.250000, 0.110000, -0.091111, -0.114444, -0.065556, 0.020000, -9.180000, 3.420000, 235.312500, 28.875000, 8.000000
