0.000000, -1.956931, 0.752381, 0.628253, -0.104154, 0.004322, -0.035642, 0.842491, -1.097149, 0.578024
21.000000, -1.848979, 0.781520, 0.567000, 0.247196, -0.069697, -0.601624, 0.651372, -1.831903, 0.808134
41.000000, -1.617854, 0.824645, 0.276745, 0.916197, -0.178200, -1.245429, 0.462059, -2.025272, 0.825176
60.000000, -1.282408, 0.876312, -0.274399, 1.669542, -0.313589, -1.722198, 0.318690, -1.568218, 0.582053
80.000000, -0.890229, 0.933145, -0.995418, 2.151863, -0.450659, -1.918718, 0.195188, -0.633198, 0.177389
101.000000, -0.492081, 0.984150, -1.717824, 2.085094, -0.538438, -1.849129, 0.040868, 0.489910, -0.226336
121.000000, -0.134845, 1.014100, -2.273391, 1.440455, -0.524430, -1.547417, -0.137318, 1.501466, -0.501185
142.000000, 0.133496, 1.021234, -2.558369, 0.475919, -0.402272, -1.026260, -0.249273, 2.130092, -0.597430
160.000000, 0.270375, 1.026893, -2.565128, -0.394692, -0.231213, -0.344957, -0.189758, 2.216588, -0.539712
180.000000, 0.259408, 1.059652, -2.374365, -0.837820, -0.091166, 0.344613, 0.059648, 1.840866, -0.410036
201.000000, 0.120608, 1.125920, -2.103127, -0.801069, -0.008383, 0.883011, 0.390431, 1.317997, -0.314422
221.000000, -0.107786, 1.197447, -1.827312, -0.536353, 0.067317, 1.236984, 0.629991, 0.965850, -0.317043
240.000000, -0.398153, 1.230438, -1.533289, -0.409094, 0.199651, 1.503940, 0.661319, 0.829572, -0.380732
260.000000, -0.738791, 1.198302, -1.148626, -0.621805, 0.382156, 1.757854, 0.509130, 0.666697, -0.391937
281.000000, -1.109784, 1.106608, -0.634450, -1.069174, 0.533232, 1.920196, 0.326691, 0.239465, -0.277121
301.000000, -1.462899, 0.978229, -0.052578, -1.448104, 0.585538, 1.830245, 0.285762, -0.400197, -0.093692
320.000000, -1.737404, 0.827130, 0.465162, -1.523500, 0.569889, 1.445342, 0.442042, -0.961466, 0.028376
340.000000, -1.899126, 0.649234, 0.819611, -1.302219, 0.586405, 0.923821, 0.678547, -1.244023, 0.053526
361.000000, -1.957347, 0.439781, 1.013365, -0.955551, 0.680535, 0.470276, 0.786439, -1.354745, 0.117569
381.000000, -1.936835, 0.218702, 1.113654, -0.586787, 0.762310, 0.114642, 0.635475, -1.550234, 0.384085
400.000000, -1.835732, 0.035547, 1.152056, -0.105408, 0.676045, -0.307330, 0.293314, -1.890937, 0.809546
420.000000, -1.619242, -0.057128, 1.074117, 0.642275, 0.364247, -0.935430, -0.024255, -2.117807, 1.098710
441.000000, -1.259194, -0.043189, 0.796326, 1.619469, -0.046764, -1.676051, -0.141334, -1.896060, 0.957100
461.000000, -0.777500, 0.039277, 0.308918, 2.506938, -0.341302, -2.243186, -0.074038, -1.144011, 0.405466
481.000000, -0.248469, 0.121652, -0.285538, 2.901505, -0.401035, -2.399496, 0.005988, -0.091895, -0.191615
500.000000, 0.238212, 0.154448, -0.835331, 2.629185, -0.295554, -2.127483, -0.038634, 0.942647, -0.446802
520.000000, 0.613357, 0.142239, -1.235646, 1.872553, -0.191029, -1.568107, -0.167342, 1.764460, -0.298634
541.000000, 0.835374, 0.134018, -1.466270, 1.002544, -0.184266, -0.848312, -0.216693, 2.288168, -0.021738
561.000000, 0.882034, 0.179304, -1.555297, 0.299442, -0.238994, -0.023466, -0.088630, 2.423914, 0.099677
580.000000, 0.754186, 0.291630, -1.529727, -0.171567, -0.274913, 0.825854, 0.141001, 2.096966, 0.063925
600.000000, 0.490373, 0.451222, -1.407448, -0.464504, -0.287294, 1.520857, 0.311512, 1.398985, 0.091488
621.000000, 0.163730, 0.636895, -1.219441, -0.603870, -0.352244, 1.877228, 0.352718, 0.628087, 0.307681
641.000000, -0.152780, 0.848236, -1.015500, -0.558830, -0.518010, 1.871311, 0.342506, 0.084796, 0.555411
660.000000, -0.426238, 1.094340, -0.839481, -0.327410, -0.720230, 1.669519, 0.394406, -0.177619, 0.557642
680.000000, -0.669087, 1.366221, -0.707574, 0.013548, -0.828110, 1.467474, 0.529126, -0.347697, 0.228452
701.000000, -0.904933, 1.628143, -0.618239, 0.358725, -0.769559, 1.317047, 0.686642, -0.588585, -0.240754
721.000000, -1.132037, 1.837386, -0.574752, 0.635392, -0.586637, 1.130592, 0.834667, -0.831903, -0.617046
742.000000, -1.320863, 1.964911, -0.580306, 0.778040, -0.353832, 0.832752, 0.991472, -0.886785, -0.891024
760.000000, -1.441247, 1.988602, -0.604807, 0.670712, -0.057123, 0.462751, 1.101469, -0.719337, -1.242027
781.000000, -1.484606, 1.869559, -0.571326, 0.197854, 0.411937, 0.118107, 0.937844, -0.533189, -1.734874
801.000000, -1.460874, 1.551986, -0.399256, -0.586630, 1.116262, -0.156537, 0.236580, -0.529975, -2.111079
821.000000, -1.384552, 1.006698, -0.075175, -1.364398, 1.926345, -0.376683, -0.997564, -0.645193, -1.949957
840.000000, -1.273054, 0.284971, 0.319748, -1.713361, 2.533747, -0.525755, -2.334249, -0.606667, -1.066728
860.000000, -1.155749, -0.475101, 0.659639, -1.437811, 2.643214, -0.516999, -3.146010, -0.268358, 0.253844
881.000000, -1.071674, -1.110040, 0.856718, -0.752142, 2.186820, -0.290733, -3.068810, 0.181145, 1.428302
901.000000, -1.047939, -1.516405, 0.902315, -0.108759, 1.377682, 0.069183, -2.270763, 0.400046, 1.989787
920.000000, -1.080022, -1.692692, 0.841161, 0.178094, 0.562895, 0.366699, -1.275651, 0.262024, 1.876613
940.000000, -1.138290, -1.710708, 0.722544, 0.144338, 0.002591, 0.463222, -0.530193, -0.016475, 1.385063
961.000000, -1.195224, -1.650637, 0.581225, 0.038295, -0.255722, 0.395781, -0.134662, -0.129222, 0.894875
981.000000, -1.243273, -1.555689, 0.449634, 0.025333, -0.337874, 0.307771, 0.065329, -0.006246, 0.622065
1000.000000, -1.286184, -1.431892, 0.361726, 0.067976, -0.401725, 0.281535, 0.224530, 0.157656, 0.547936
1020.000000, -1.320312, -1.276195, 0.329144, 0.069921, -0.511593, 0.273092, 0.393512, 0.168270, 0.498846
1041.000000, -1.332675, -1.102599, 0.320324, 0.051511, -0.605342, 0.208563, 0.613066, 0.049968, 0.286293
1061.000000, -1.317177, -0.950902, 0.282717, 0.115079, -0.555510, 0.096954, 0.979937, -0.027601, -0.154305
1082.000000, -1.284595, -0.877873, 0.199190, 0.255993, -0.275211, 0.009719, 1.520492, 0.017186, -0.676989
1100.000000, -1.250880, -0.932640, 0.121051, 0.293938, 0.193667, -0.030568, 2.017974, 0.089277, -0.963074
1120.000000, -1.219282, -1.120756, 0.134688, 0.056398, 0.662655, -0.085156, 2.072888, 0.060283, -0.714570
1141.000000, -1.181491, -1.375984, 0.285779, -0.384034, 0.873150, -0.201000, 1.429235, -0.066692, 0.100240
1161.000000, -1.136747, -1.569512, 0.531176, -0.717392, 0.639276, -0.316866, 0.256086, -0.179574, 1.152230
1180.000000, -1.101147, -1.567696, 0.763486, -0.677144, -0.025599, -0.318572, -0.932008, -0.209400, 1.926452
1200.000000, -1.090678, -1.307086, 0.885034, -0.297010, -0.891487, -0.187932, -1.660174, -0.192927, 2.053917
1221.000000, -1.098365, -0.830825, 0.867048, 0.138260, -1.631342, -0.047341, -1.800758, -0.173880, 1.532148
1241.000000, -1.098597, -0.256627, 0.751720, 0.385426, -2.001625, -0.021469, -1.521545, -0.107244, 0.659977
1260.000000, -1.078902, 0.295142, 0.608342, 0.446873, -1.953674, -0.079431, -1.003228, 0.073228, -0.227692
1280.000000, -1.060555, 0.751506, 0.486305, 0.474975, -1.599651, -0.068110, -0.289500, 0.303339, -0.971999
1301.000000, -1.076626, 1.080065, 0.397822, 0.523459, -1.080139, 0.082082, 0.574586, 0.377117, -1.581843
1321.000000, -1.126032, 1.249666, 0.333492, 0.460375, -0.461147, 0.226389, 1.343377, 0.141881, -2.071733
1340.000000, -1.155717, 1.212753, 0.292178, 0.145327, 0.251985, 0.129558, 1.624965, -0.304855, -2.347175
1360.000000, -1.096834, 0.934335, 0.301066, -0.352379, 1.018296, -0.274513, 1.190761, -0.655699, -2.254055
1381.000000, -0.922773, 0.438321, 0.407985, -0.767240, 1.698305, -0.777177, 0.212502, -0.652109, -1.721002
1401.000000, -0.673293, -0.178404, 0.644789, -0.878339, 2.099543, -1.066320, -0.846715, -0.300059, -0.840007
1422.000000, -0.425551, -0.781057, 0.984759, -0.707145, 2.089545, -0.990280, -1.585839, 0.162667, 0.181067
1440.000000, -0.245065, -1.250749, 1.331334, -0.457998, 1.669486, -0.644535, -1.908006, 0.481239, 1.122795
1460.000000, -0.159810, -1.515412, 1.559147, -0.285926, 0.952450, -0.230779, -1.947037, 0.552054, 1.812580
1481.000000, -0.165673, -1.547840, 1.585817, -0.161277, 0.092660, 0.117809, -1.830475, 0.421620, 2.123398
1501.000000, -0.240156, -1.354573, 1.421295, 0.033536, -0.754357, 0.365686, -1.570361, 0.194110, 1.982185
1520.000000, -0.348067, -0.976856, 1.155463, 0.316856, -1.428545, 0.495329, -1.160704, -0.025844, 1.427830
1540.000000, -0.448308, -0.494480, 0.895606, 0.562147, -1.781774, 0.478390, -0.690258, -0.143257, 0.656921
1561.000000, -0.513246, -0.007579, 0.705150, 0.639020, -1.752799, 0.342838, -0.286802, -0.105558, -0.041525
1581.000000, -0.547739, 0.405632, 0.586426, 0.559794, -1.437788, 0.210448, 0.037749, 0.035804, -0.463731
1600.000000, -0.581513, 0.721118, 0.506384, 0.453331, -1.048522, 0.198724, 0.413939, 0.122959, -0.642075
1620.000000, -0.632423, 0.954972, 0.431988, 0.403761, -0.747380, 0.272540, 0.933397, 0.001825, -0.809453
